text_id,diff_CAREC,diff_CAREC_M,diff_CARES,diff_CML2RI,diff_length,diff_flesch_reading_ease,diff_flesch_kincaid_grade_score,diff_gunning_fog_index,diff_coleman_liau_index,diff_smog_index,diff_dale_chall_score,diff_ARI,diff_linsear_formula,diff_difficult_words_count,diff_syllable_count,diff_lexicon_count,diff_sentence_count,diff_char_count,diff_letter_count,diff_polysyllabcount,diff_monosyllabcount,diff_fernansex_huerta,diff_szigriszt_pazos,diff_gutierrez_polini,diff_crawford,diff_cpidr_density,diff_depid_density,diff_max_embedding_depth,diff_avg_embedding_depth,diff_mean_entropy,diff_mean_entropy_sents,diff_word_length,diff_wordFreq_frequency,diff_gpt2_surprisal,diff_Wordfreq_Frequency,diff_Length,diff_TF,diff_CML2RI_(-),diff_flesch_reading_ease_(-),diff_lexicon_count_(-),diff_monosyllabcount_(-),diff_fernansex_huerta_(-),diff_szigriszt_pazos_(-),diff_gutierrez_polini_(-),diff_wordFreq_frequency_(-),CAREC_Adv,CAREC_M_Adv,CARES_Adv,CML2RI_Adv,length_Adv,flesch_reading_ease_Adv,flesch_kincaid_grade_score_Adv,gunning_fog_index_Adv,coleman_liau_index_Adv,smog_index_Adv,dale_chall_score_Adv,ARI_Adv,linsear_formula_Adv,difficult_words_count_Adv,syllable_count_Adv,lexicon_count_Adv,sentence_count_Adv,char_count_Adv,letter_count_Adv,polysyllabcount_Adv,monosyllabcount_Adv,fernansex_huerta_Adv,szigriszt_pazos_Adv,gutierrez_polini_Adv,crawford_Adv,cpidr_density_Adv,depid_density_Adv,max_embedding_depth_Adv,avg_embedding_depth_Adv,mean_entropy_Adv,mean_entropy_sents_Adv,word_length_Adv,wordFreq_frequency_Adv,gpt2_surprisal_Adv,Wordfreq_Frequency_Adv,Length_Adv,CAREC_Ele,CAREC_M_Ele,CARES_Ele,CML2RI_Ele,length_Ele,flesch_reading_ease_Ele,flesch_kincaid_grade_score_Ele,gunning_fog_index_Ele,coleman_liau_index_Ele,smog_index_Ele,dale_chall_score_Ele,ARI_Ele,linsear_formula_Ele,difficult_words_count_Ele,syllable_count_Ele,lexicon_count_Ele,sentence_count_Ele,char_count_Ele,letter_count_Ele,polysyllabcount_Ele,monosyllabcount_Ele,fernansex_huerta_Ele,szigriszt_pazos_Ele,gutierrez_polini_Ele,crawford_Ele,cpidr_density_Ele,depid_density_Ele,max_embedding_depth_Ele,avg_embedding_depth_Ele,mean_entropy_Ele,mean_entropy_sents_Ele,word_length_Ele,wordFreq_frequency_Ele,gpt2_surprisal_Ele,Wordfreq_Frequency_Ele,Length_Ele
2_1_2,0.07229000000000001,0.043429999999999996,0.19096782715994767,-2.2307638802955765,211.0,-15.36,3.8000000000000007,3.629999999999999,1.2300000000000004,2.1999999999999993,1.040000000000001,4.199999999999999,4.300000000000001,9.0,55.0,34.0,0.0,177.0,170.0,5.0,22.0,-12.929999999999993,-11.39,-3.9399999999999977,0.6000000000000001,-0.022606382978723416,-0.018589743589743524,0.0,0.20000000000000018,-0.18692821521752823,-0.8301828788522236,0.1131031851993134,0.24837601139599996,0.06980652513674368,0.17293480886436186,0.16660091686958456,42.033049294209945,2.2307638802955765,15.36,-34.0,-22.0,12.929999999999993,11.39,3.9399999999999977,-0.24837601139599996,0.19106,0.2382,0.3293950415929532,14.954488449689432,734,62.41,10.9,12.43,9.41,11.6,9.47,13.6,15.0,22,181,128,5,606,583,11,90,96.73,93.14,42.06,2.7,0.5625,0.5230769230769231,4,2.6,5.367670044017676,6.071266680703085,4.122448979591836,0.743856401396,4.350751370060265,11.524954758847585,4.535021969501163,0.11877,0.19477,0.1384272144330055,17.18525232998501,523,77.77,7.1,8.8,8.18,9.4,8.43,9.4,10.7,13,126,94,5,429,413,6,68,109.66,104.53,46.0,2.1,0.5851063829787234,0.5416666666666666,4,2.4,5.554598259235204,6.901449559555308,4.009345794392523,0.49548039,4.280944844923521,11.352019949983223,4.368421052631579
2_1_3,-0.003170000000000006,-0.031010000000000038,0.1041040880742789,-15.085133276356288,180.0,5.82,-0.20000000000000107,0.8899999999999988,-0.6900000000000004,-0.7000000000000011,0.9299999999999997,0.6999999999999993,0.16666666666666607,7.0,44.0,34.0,1.0,146.0,138.0,1.0,25.0,3.3400000000000034,0.5799999999999983,0.23999999999999488,-0.09999999999999964,-0.007108068974595261,-0.013513513513513487,1.0,0.25,-0.3418377030064743,-0.40968358968229346,-0.043643263757116024,0.36119244132,-0.0925764704531753,-0.1557811938340521,-0.10587002096436127,-33.679088050314476,15.085133276356288,-5.82,-34.0,-25.0,-3.3400000000000034,-0.5799999999999983,-0.23999999999999488,-0.36119244132,0.20807,0.27407,0.2286314525239091,11.864475081538451,581,61.7,11.2,13.19,7.96,11.2,9.75,13.0,14.5,20,147,105,4,476,452,8,72,96.01,93.37,44.26,2.7,0.514018691588785,0.4324324324324324,3,2.25,5.477649386518486,6.133709218865699,3.838709677419355,0.83249889132,4.1037297924510465,10.703182570534622,4.283018867924528,0.21124,0.30508,0.1245273644496302,26.94960835789474,401,55.88,11.4,12.3,8.65,11.9,8.82,12.3,14.333333333333334,13,103,71,3,330,314,7,47,92.67,92.79,44.02,2.8,0.5211267605633803,0.4459459459459459,2,2.0,5.81948708952496,6.543392808547993,3.882352941176471,0.47130645,4.196306262904222,10.858963764368674,4.388888888888889
2_1_4,-0.014099999999999988,-0.07485999999999998,0.2128435904250738,4.166963926873695,352.0,-0.7099999999999937,0.2999999999999998,0.6499999999999995,-0.8100000000000005,0.1999999999999993,-0.7999999999999998,-0.5,-0.75,3.0,91.0,70.0,4.0,282.0,271.0,4.0,54.0,-0.7099999999999937,0.030000000000001137,1.1199999999999974,0.0,0.007849293563579218,0.04366158113730928,3.0,0.5333333333333334,-0.0030078611533195243,0.1825863886594039,-0.1351351351351351,0.5364195900000001,-0.07950177030112204,-0.27409772925926745,-0.1483253588516753,-40.100202020202005,-4.166963926873695,0.7099999999999937,-70.0,-54.0,0.7099999999999937,-0.030000000000001137,-1.1199999999999974,-0.5364195900000001,0.11905,0.13131,0.3991616707896441,20.22353166918137,868,80.11,6.2,7.81,5.97,8.5,6.94,6.9,7.0,16,217,165,10,704,670,9,125,112.01,108.4,50.04,1.8,0.5384615384615384,0.4514285714285714,5,2.2,4.908891522319186,5.810298297535111,3.6666666666666665,1.247544841497,4.030627823681006,10.066379727865062,4.072727272727272,0.13315,0.20617,0.1863180803645703,16.056567742307674,516,80.82,5.9,7.16,6.78,8.3,7.74,7.4,7.75,13,126,95,6,422,399,5,71,112.72,108.37,48.92,1.8,0.5306122448979592,0.4077669902912621,2,1.6666666666666667,4.911899383472505,5.627711908875707,3.8018018018018016,0.711125251497,4.110129593982128,10.34047745712433,4.221052631578948
2_1_5,0.09467999999999999,0.08345000000000002,0.11668601770642228,-3.6687787630769364,120.0,-14.650000000000006,3.6000000000000005,2.7699999999999996,1.2899999999999991,1.5999999999999996,0.6799999999999997,3.4000000000000004,6.5,7.0,33.0,19.0,-1.0,101.0,102.0,3.0,14.0,-12.219999999999999,-8.540000000000006,-3.289999999999999,0.5,0.00826491516146688,-0.01186202590916191,1.0,0.8809523809523809,-0.024942828373274217,-0.18945959405940904,0.1866736326005709,0.262747258,-0.20409782149019762,-0.015205078515919013,0.10833843127840925,-37.6047858734006,3.6687787630769364,14.650000000000006,-19.0,-14.0,12.219999999999999,8.540000000000006,3.289999999999999,-0.262747258,0.26759,0.29503,0.4381605287734277,9.26024042692306,819,56.08,11.3,13.66,9.7,12.5,9.84,13.0,15.5,31,209,141,6,679,648,16,95,92.87,90.99,42.4,3.0,0.5241379310344828,0.4765100671140939,5,3.1666666666666665,5.347204842208209,5.966459141031227,4.065868263473054,0.9523043907106,4.424385971798333,11.210247419430125,4.600141709966934,0.17291,0.21158,0.3214745110670054,12.929019189999996,699,70.73,7.7,10.89,8.41,10.9,9.16,9.6,9.0,24,176,122,7,578,546,13,81,105.09,99.53,45.69,2.5,0.5158730158730159,0.4883720930232558,4,2.2857142857142856,5.372147670581483,6.155918735090636,3.879194630872483,0.6895571327106,4.628483793288531,11.225452497946044,4.491803278688525
2_1_6,0.08267,0.04568,0.206274948700122,-1.3551129672964848,253.0,-27.68,6.5,5.84,1.92,4.1,0.9100000000000001,6.600000000000001,7.5,13.0,69.0,36.0,-1.0,216.0,205.0,10.0,17.0,-22.810000000000002,-18.33,-5.890000000000001,1.1,-0.00013287270794581918,-0.002271547248182737,1.0,1.0999999999999996,-0.14792454275711098,-0.29897093634183847,0.0892237033717942,0.15491121800000007,0.2058448279626406,0.6226132312805674,0.18206072925930705,42.24705317692232,1.3551129672964848,27.68,-36.0,-17.0,22.810000000000002,18.33,5.890000000000001,-0.15491121800000007,0.17501,0.20451,0.4403206337514976,8.878049815322559,861,43.46,14.1,15.39,12.36,14.6,10.5,17.1,16.5,34,216,138,5,723,698,20,85,82.69,81.72,36.48,3.5,0.528169014084507,0.4930555555555556,11,4.6,5.142150924765847,5.6386807618462695,4.575949367088608,0.745494988,4.368236882433672,11.717678330853284,5.0251979841612675,0.09234,0.15883,0.2340456850513756,10.233162782619043,608,71.14,7.6,9.55,10.44,10.5,9.59,10.5,9.0,21,147,102,6,507,493,10,68,105.5,100.05,42.37,2.4,0.5283018867924528,0.4953271028037383,10,3.5,5.290075467522958,5.937651698188108,4.486725663716814,0.59058377,4.162392054471032,11.095065099572716,4.8431372549019605
2_2_1,0.09518000000000001,0.09714,0.05095051899026454,-9.58152104064934,64.0,-10.289999999999992,1.7999999999999998,1.4000000000000004,2.5599999999999996,0.6000000000000014,1.120000000000001,2.999999999999999,0.9027777777777777,8.0,12.0,3.0,-1.0,59.0,56.0,1.0,-3.0,-7.829999999999998,-6.509999999999991,-4.469999999999999,0.5999999999999999,0.05305521897178461,0.06304163126593032,0.0,0.0,0.19122587907559208,-0.0562995256372254,0.27623369256948394,-0.05826873229999996,0.6625414364072579,1.1678742039865782,0.30860105388407266,-26.980282168961423,9.58152104064934,10.289999999999992,-3.0,3.0,7.829999999999998,6.509999999999991,4.469999999999999,0.05826873229999996,0.23593,0.28715,0.3071859314680335,9.24162244571428,648,74.59,6.2,8.38,9.62,8.8,9.96,8.7,6.125,22,148,109,8,538,517,8,81,108.97,108.62,44.42,1.7,0.4587155963302752,0.4181818181818181,3,1.9,5.33103054492717,6.029658852980447,4.170542635658915,0.7885674518,5.174391180552178,12.277374430847232,4.657657657657658,0.14075,0.19001,0.256235412477769,18.82314348636362,584,84.88,4.4,6.98,7.06,8.2,8.84,5.7,5.222222222222222,14,136,106,9,479,461,7,84,116.8,115.13,48.89,1.1,0.4056603773584906,0.3551401869158878,3,1.9,5.139804665851578,6.085958378617672,3.894308943089431,0.8468361841,4.51184974414492,11.109500226860654,4.349056603773585
2_2_2,0.04181000000000001,0.03337,0.0744335421235699,-4.475593018257081,117.0,-16.510000000000005,2.1999999999999993,2.2799999999999994,1.5600000000000005,1.5,1.6099999999999994,1.4000000000000004,1.8928571428571423,15.0,39.0,12.0,1.0,105.0,98.0,8.0,1.0,-11.599999999999994,-9.170000000000002,-2.9000000000000057,0.7999999999999998,0.010924521487901795,0.02049476345250989,0.0,0.3222222222222224,-0.05856650235496286,-0.14057346844779328,0.2497572478845882,-0.06612214090000013,0.5845739255714522,0.606453449453511,0.31233486302322344,-28.65146711166736,4.475593018257081,16.510000000000005,-12.0,-1.0,11.599999999999994,9.170000000000002,2.9000000000000057,0.06612214090000013,0.10011,0.12029,0.4242970850039294,11.4160820089838,870,64.41,8.1,10.83,8.23,11.2,8.94,8.3,8.142857142857142,29,222,153,10,718,688,20,114,101.23,101.14,46.23,2.4,0.532051282051282,0.5064102564102564,6,3.1,5.512215196850523,6.717352837465936,4.033707865168539,1.05853310938,4.955026878378798,11.3341766349504,4.496732026143791,0.0583,0.08692,0.3498635428803595,15.89167502724088,753,80.92,5.9,8.55,6.67,9.7,7.33,6.9,6.25,14,183,141,9,613,590,12,113,112.83,110.31,49.13,1.6,0.5211267605633803,0.4859154929577465,6,2.7777777777777777,5.570781699205486,6.857926305913729,3.783950617283951,1.12465525028,4.370452952807346,10.727723185496888,4.184397163120567
2_2_3,0.03003,0.006429999999999991,0.1302861135175839,0.6181001695092434,116.0,-5.519999999999996,0.09999999999999964,1.58,1.33,1.0,0.9800000000000004,0.0,-1.9714285714285715,6.0,29.0,14.0,2.0,100.0,95.0,7.0,9.0,-3.049999999999997,-2.3799999999999955,-1.6499999999999986,0.19999999999999973,0.020000000000000018,0.05837789661319065,0.0,-0.3142857142857145,-0.17117235365539418,-0.15594479102062575,0.13813405797101463,-0.09420213799999999,0.49988951896737266,1.0663424547380949,0.17656628933303953,-25.24314058655233,-0.6181001695092434,5.519999999999996,-14.0,-9.0,3.049999999999997,2.3799999999999955,1.6499999999999986,0.09420213799999999,0.20479,0.26455,0.3217592273252826,1.1258606486759135,626,56.96,8.9,11.72,11.65,11.8,10.98,10.4,8.428571428571429,26,155,100,7,525,509,16,67,96.25,95.98,40.83,2.8,0.52,0.4901960784313725,3,2.2857142857142856,5.6515311113102245,6.691034350132842,4.565217391304348,0.791635863,5.081793229571346,12.536733829665575,4.990519777705132,0.17476,0.25812,0.1914731138076987,0.5077604791666701,510,62.48,8.8,10.14,10.32,10.8,10.0,10.4,10.4,20,126,86,5,425,414,9,58,99.3,98.36,42.48,2.6,0.5,0.4318181818181818,3,2.6,5.822703464965619,6.846979141153468,4.427083333333333,0.885838001,4.5819037106039735,11.47039137492748,4.813953488372093
2_2_4,0.0654,0.06651000000000001,0.0692337344359286,-9.195106818381626,66.0,-18.950000000000003,3.1000000000000005,2.6899999999999995,3.369999999999999,2.200000000000001,1.5700000000000003,3.5999999999999996,3.0,7.0,16.0,6.0,0.0,60.0,58.0,3.0,1.0,-14.040000000000006,-10.990000000000009,-5.82,0.9000000000000001,0.09357142857142858,0.0842857142857143,4.0,2.0,-0.15692589142078273,-0.21332954918207303,0.3950892857142856,0.05281943299999997,0.8605684835683292,0.7591648651397165,0.527857142857143,134.56938095238095,9.195106818381626,18.950000000000003,-6.0,-1.0,14.040000000000006,10.990000000000009,5.82,-0.05281943299999997,0.15228,0.27115,0.1734158351641322,4.079848482051261,358,60.95,9.4,11.77,13.29,11.9,10.77,13.4,11.666666666666666,12,82,56,3,303,295,7,40,97.77,96.94,37.57,2.7,0.5535714285714286,0.4642857142857143,7,4.0,6.321221116018342,6.879681482295415,4.734375,0.3767827801,6.082902604065437,13.009216261007586,5.267857142857143,0.08688,0.20464,0.1041821007282036,13.274955300432888,292,79.9,6.3,9.08,9.92,9.7,9.2,9.8,8.666666666666666,5,66,50,3,243,237,4,39,111.81,107.93,43.39,1.8,0.46,0.38,3,2.0,6.478147007439125,7.093011031477488,4.339285714285714,0.3239633471,5.222334120497107,12.25005139586787,4.74
2_2_5,0.17795,0.14972999999999997,0.23822639892708622,-7.777505844560997,282.0,-7.039999999999992,0.7000000000000002,1.4399999999999995,2.84,1.3000000000000007,1.5500000000000007,1.8000000000000007,-0.04166666666666696,19.0,72.0,35.0,4.0,247.0,239.0,11.0,14.0,-4.570000000000007,-9.519999999999996,-4.640000000000001,0.5999999999999999,-0.03315363881401617,-0.0895236838633065,1.0,0.16666666666666652,-0.15016900760046603,0.15160470467501952,0.4032786885245896,0.45290254109999994,0.43628263666525857,0.4950762099791177,0.5443737772415247,62.82754703004605,7.777505844560997,7.039999999999992,-35.0,-14.0,4.570000000000007,9.519999999999996,4.640000000000001,-0.45290254109999994,0.23574,0.24919,0.4610408462176742,9.19363221812556,900,68.06,6.7,10.11,11.93,10.5,10.65,9.9,6.333333333333333,35,214,140,12,759,733,20,91,104.91,99.94,40.33,2.3,0.4857142857142857,0.3916083916083916,4,2.4166666666666665,5.25503715841091,6.43370710090347,4.6,1.0416889611,4.582505037471219,12.203878600794717,5.161196207148067,0.05779,0.09946,0.222814447290588,16.971138062686556,618,75.1,6.0,8.67,9.09,9.2,9.1,8.1,6.375,16,142,105,8,512,494,9,77,109.48,109.46,44.97,1.7,0.5188679245283019,0.4811320754716981,3,2.25,5.405206166011376,6.28210239622845,4.19672131147541,0.58878642,4.146222400805961,11.708802390815599,4.616822429906542
2_2_6,-0.009310000000000013,-0.016990000000000005,0.05844072810307882,-0.6509726232234119,96.0,-19.049999999999997,3.1999999999999997,2.2299999999999995,1.58,1.9000000000000004,1.25,1.7000000000000002,1.7857142857142856,8.0,31.0,15.0,0.0,81.0,82.0,5.0,5.0,-14.14,-11.269999999999996,-2.4100000000000037,1.1,0.01140174379610992,0.028203062046736505,1.0,0.8571428571428572,0.07980046520930717,-0.2541761512615963,0.27040816326530637,0.07581126999999999,0.14388212977967552,0.10220632719364176,0.17228516164686436,13.680076601885105,0.6509726232234119,19.049999999999997,-15.0,-5.0,14.14,11.269999999999996,2.4100000000000037,-0.07581126999999999,0.13893,0.20708,0.2393980448978625,14.305632296419429,491,76.22,5.6,9.09,8.98,10.3,9.5,7.5,6.571428571428571,15,117,84,7,408,393,11,64,110.6,108.06,45.62,1.7,0.4761904761904761,0.4117647058823529,4,2.857142857142857,5.328601094865145,6.396016935108007,4.163265306122449,0.6069023800409,4.040339399439593,11.206365878056932,4.678571428571429,0.14824,0.22407,0.1809573167947837,14.95660491964284,395,95.27,2.4,6.86,7.4,8.4,8.25,5.8,4.785714285714286,7,86,69,7,327,311,6,59,124.74,119.33,48.03,0.6,0.4647887323943662,0.3835616438356164,3,2.0,5.248800629655838,6.650193086369604,3.892857142857143,0.5310911100409,3.8964572696599173,11.10415955086329,4.5062862669245645
2_3_1,-0.015229999999999994,-0.02245999999999998,0.0486854956409174,-9.930765573940024,47.0,-6.020000000000003,0.1999999999999993,0.4299999999999997,0.870000000000001,0.9000000000000004,1.2800000000000011,-0.5999999999999996,-0.8666666666666654,12.0,16.0,5.0,1.0,42.0,43.0,5.0,0.0,-3.559999999999988,-1.769999999999996,-0.6600000000000037,0.20000000000000018,-0.0196581196581197,-0.01552795031055898,-3.0,-1.0,0.04280653122565514,-0.017334008356346686,0.1678475033738187,-0.053832290000000116,0.059552142111547024,0.4056293649116913,0.1525496860483191,-12.687089566357514,9.930765573940024,6.020000000000003,-5.0,-0.0,3.559999999999988,1.769999999999996,0.6600000000000037,0.053832290000000116,0.2073,0.24141,0.3774589728539754,10.819005482120565,777,60.35,9.6,11.57,9.4,11.8,9.39,10.6,10.333333333333334,28,198,135,7,643,621,16,94,97.15,96.18,43.83,2.7,0.5111111111111111,0.4130434782608695,4,3.0,5.06470626051799,6.006218784839258,4.121794871794871,1.062781874,3.555315401256738,10.934553167956437,4.598419362805631,0.22253,0.26387,0.328773477213058,20.749771056060588,730,66.37,9.4,11.14,8.53,10.9,8.11,11.2,11.2,16,182,130,6,601,578,11,94,100.71,97.95,44.49,2.5,0.5307692307692308,0.4285714285714285,7,4.0,5.021899729292335,6.023552793195605,3.9539473684210527,1.116614164,3.495763259145191,10.528923803044746,4.445869676757312
2_3_2,0.07815999999999998,0.03109999999999999,0.19201541426287322,-5.71022018869998,273.0,-12.219999999999999,2.5999999999999996,2.8100000000000005,0.5300000000000011,1.799999999999999,1.2699999999999996,2.0,-0.16666666666666785,17.0,73.0,43.0,1.0,230.0,222.0,10.0,24.0,-9.780000000000001,-7.049999999999997,-1.7000000000000028,0.5,-0.031025641025641093,-0.04988962472406183,2.0,0.3809523809523814,-0.5270171962197026,-0.2861116328131166,0.07374817695673297,0.39947913999999995,-0.24450901094387278,-0.02819939533508986,0.056057038199895715,-36.90024856096284,5.71022018869998,12.219999999999999,-43.0,-24.0,9.780000000000001,7.049999999999997,1.7000000000000028,-0.39947913999999995,0.13892,0.13892,0.4940804498865031,10.275529492030074,913,50.26,11.4,13.57,12.07,13.7,10.51,13.7,10.166666666666666,42,229,146,7,767,739,24,91,89.52,88.26,38.8,3.3,0.5266666666666666,0.4834437086092715,5,2.7142857142857144,5.022286969326569,5.860293989567624,4.511764705882353,1.026219373,3.9045563804315955,11.542429003872408,5.0272108843537415,0.06076,0.10782,0.3020650356236299,15.985749680730054,640,62.48,8.8,10.76,11.54,11.9,9.24,11.7,10.333333333333334,25,156,103,6,537,517,14,67,99.3,95.31,40.5,2.8,0.5576923076923077,0.5333333333333333,3,2.333333333333333,5.549304165546271,6.14640562238074,4.43801652892562,0.626740233,4.149065391375468,11.570628399207498,4.971153846153846
2_3_3,0.07077,0.030380000000000018,0.2250115323188924,-9.413988925128352,344.0,-8.149999999999999,1.1000000000000014,1.1500000000000004,1.040000000000001,2.0999999999999996,0.7599999999999998,0.5999999999999996,-2.25,13.0,95.0,59.0,2.0,285.0,278.0,11.0,42.0,-5.690000000000012,-4.930000000000007,-1.5999999999999943,0.40000000000000036,-0.0059420289855073305,0.03753623188405791,0.0,-0.46666666666666634,-0.5354547035125927,-0.022015456792932042,0.18404367735118,0.549700301,-0.13407349151408665,0.03489694783791286,0.2238331254665411,57.40797188466408,9.413988925128352,8.149999999999999,-59.0,-42.0,5.690000000000012,4.930000000000007,1.5999999999999943,-0.549700301,0.22313,0.25641,0.374753116006053,13.824755880519488,836,49.49,13.8,15.47,9.06,14.0,9.02,15.0,15.75,21,222,150,5,684,666,18,107,86.24,84.63,41.63,3.2,0.5266666666666666,0.5266666666666666,4,3.2,4.144425939018508,5.090229337368745,4.095808383233533,1.3756160710409,3.1608212369351163,11.006204397944753,4.351492699934626,0.15236,0.22603,0.1497415836871606,23.23874480564784,492,57.64,12.7,14.32,8.02,11.9,8.26,14.4,18.0,8,127,91,3,399,388,7,65,91.93,89.56,43.23,2.8,0.532608695652174,0.4891304347826087,4,3.6666666666666665,4.679880642531101,5.112244794161677,3.911764705882353,0.8259157700409,3.294894728449203,10.97130745010684,4.127659574468085
2_3_4,0.11816000000000002,0.07291,0.17052458709377913,-3.01225742617126,272.0,-12.629999999999995,2.8000000000000007,2.870000000000001,0.9900000000000002,2.3000000000000007,0.4399999999999995,2.1000000000000014,4.583333333333334,13.0,81.0,44.0,1.0,226.0,223.0,10.0,21.0,-10.180000000000007,-11.840000000000003,-2.0900000000000034,0.8999999999999999,0.02044241037376049,-0.04286803966437841,0.0,-0.023809523809523725,-0.06588429021844,-0.13852617374199472,0.14062140391254374,0.36744464099999996,-0.01564122064221296,0.37148454150793064,0.018852636685486424,-52.01952681757032,3.01225742617126,12.629999999999995,-44.0,-21.0,10.180000000000007,11.840000000000003,2.0900000000000034,-0.36744464099999996,0.18246,0.21248,0.380029028418963,10.426535272043006,831,51.78,10.9,12.47,11.31,12.8,8.78,12.3,13.0,29,215,136,7,693,670,20,86,91.05,88.92,40.61,3.3,0.5362318840579711,0.4202898550724637,6,3.142857142857143,5.094828130786484,6.020840824589321,4.386075949367089,1.0453644832,3.7555287141476845,10.972589560138829,4.820143884892087,0.0643,0.13957,0.2095044413251839,13.438792698214266,559,64.41,8.1,9.6,10.32,10.5,8.34,10.2,8.416666666666666,16,134,92,6,467,447,10,65,101.23,100.76,42.7,2.4,0.5157894736842106,0.4631578947368421,6,3.1666666666666665,5.160712421004924,6.159366998331316,4.245454545454545,0.6779198422,3.7711699347898975,10.601105018630898,4.8012912482066
2_4_1,-0.03696999999999999,-0.033780000000000004,0.0613610923175861,-6.736643160833333,104.0,-19.619999999999997,5.500000000000001,4.119999999999999,1.2299999999999986,1.9000000000000004,1.2799999999999994,6.0,6.708333333333332,6.0,25.0,17.0,-1.0,87.0,85.0,1.0,12.0,-17.22,-11.399999999999991,-4.899999999999999,0.6000000000000001,0.06227106227106233,0.04343891402714928,2.0,1.5,0.5633428320750165,-0.22954719806638835,0.20159420289855134,0.18513131000000005,0.5750933047317193,0.25703557667188726,0.10468295429661811,49.13114524353239,6.736643160833333,19.619999999999997,-17.0,-12.0,17.22,11.399999999999991,4.899999999999999,-0.18513131000000005,0.10725,0.19177,0.2094368549035709,8.640480016666658,470,52.23,12.8,14.33,9.7,14.1,9.61,14.6,17.333333333333332,16,119,82,3,389,377,11,60,88.99,89.09,41.04,3.0,0.5238095238095238,0.4588235294117647,5,4.0,5.650121003768762,6.3580254160603324,4.228260869565218,0.8662672,4.135905609574077,10.533996483906416,4.5969906466043104,0.14422,0.22555,0.1480757625859848,15.37712317749999,366,71.85,7.3,10.21,8.47,12.2,8.33,8.6,10.625,10,94,65,4,302,292,10,48,106.21,100.49,45.94,2.4,0.4615384615384615,0.4153846153846154,3,2.5,5.086778171693745,6.587572614126721,4.026666666666666,0.68113589,3.5608123048423574,10.276960907234528,4.492307692307692
2_4_2,-0.03319,-0.036680000000000046,0.07647214116362569,-9.455460931355466,133.0,-27.27,6.4,7.219999999999999,3.9000000000000004,4.5,1.9499999999999993,8.0,8.583333333333329,10.0,33.0,13.0,-1.0,118.0,111.0,7.0,4.0,-22.39999999999999,-19.189999999999998,-9.069999999999993,1.2000000000000002,0.005021520803443313,0.03396851698425851,1.0,0.916666666666667,0.11371687371944539,-0.4368359324729587,0.4017654777525941,-0.01607386909999997,0.973467157995247,2.230373246220294,0.42690925426774484,85.45018867924531,9.455460931355466,27.27,-13.0,-4.0,22.39999999999999,19.189999999999998,9.069999999999993,0.01607386909999997,0.24356,0.33307,0.309781451789588,-1.4307577746753162,559,26.44,16.5,18.79,14.8,16.7,13.0,19.3,19.83333333333333,30,146,83,3,475,455,17,46,70.59,69.58,32.34,4.5,0.4756097560975609,0.4705882352941176,7,4.666666666666667,5.318599344116287,5.193618475779682,4.702970297029703,0.6630009111,4.9582040068772475,13.77775650876936,5.341194968553459,0.27675,0.36975,0.2333093106259623,8.02470315668015,426,53.71,10.1,11.57,10.9,12.2,11.05,11.3,11.25,20,113,70,4,357,344,10,42,92.99,88.77,41.41,3.3,0.4705882352941176,0.4366197183098591,6,3.75,5.204882470396842,5.630454408252641,4.301204819277109,0.6790747802,3.9847368488820005,11.547383262549065,4.914285714285715
