Unnamed: 0,unique_paragraph_id,text,level,text_id,PLL_bert-base-uncased,PLL_roberta-large,PLL_roberta-base,PLL_bert-large-uncased,PLL_bert-base-cased
208,2_9_Adv_5,"The British parliament has recommended that Bolivia's request should be backed by the UK government, arguing that it was important that countries remained within the single convention. Bolivia's re-accession could be blocked only if a third or more of the 184 countries that have signed up to the convention opposed its request. There are suspicions that the US and UK are frantically lobbying other countries to gain sufficient numbers to block Bolivia's request. Nancie Prud'homme, of the International Center on Human Rights and Drug Policy, criticized the co-ordinated opposition to Bolivia's demands. ""These objections are legally questionable,"" she said. ""They support an arbitrary and over-broad provision and apply international drug laws in a vacuum. This is not appropriate. There are established international norms on cultural and indigenous rights, so we should support Bolivia's efforts.""",Adv,2_9_5,331.79595947265625,193.89239501953125,235.7001800537109,289.7100830078125,309.1798400878906
209,2_9_Adv_6,"The decision to ban coca chewing was based on a 1950 report produced by the UN Commission of Inquiry on the Coca Leaf, which proponents of drug liberalization say was not based on supporting evidence. In an interview in 1949, the head of the Commission, Howard B Fonda, signaled his opposition to the chewing of coca leaves before his inquiry had begun. Fonda told an interviewer: ""We believe that the daily, inveterate use of coca leaves by chewing ... is thoroughly noxious and therefore detrimental."" The growing of coca leaves is legal and licensed in Bolivia. The policy has been credited with a fall in cocaine production in the country, leading some experts to see the Bolivian model as a way forward for other countries.",Adv,2_9_6,294.1219787597656,164.07424926757812,222.30128479003903,290.4437866210937,338.91766357421875
210,2_9_Ele_1,"A big international disagreement has started over the right of Bolivia's indigenous Indian tribes to chew coca leaves, the main ingredient in cocaine. This could have a significant effect on global drugs policy. Bolivia has received a special exemption from the 1961 Convention on Drugs, the agreement that controls international drugs policy. The exemption allows Bolivia's indigenous people to chew the leaves. Bolivia said that the convention was against its new constitution, adopted in 2009, which says it must ""protect native and ancestral coca"" as part of its cultural heritage and says that coca ""in its natural state ... is not a dangerous drug.""",Ele,2_9_1,150.94012451171875,104.78517150878906,116.0095443725586,133.92649841308594,192.0429229736328
211,2_9_Ele_2,"South American Indians have chewed coca leaves for hundreds of years. The leaves give energy and have medicinal qualities. People who support Bolivia's position said that defending the rights of indigenous people was the right thing to do. ""The Bolivian move is very important,"" said Danny Kushlick, of the Transform Drug Policy Foundation. ""It shows that any country that doesn't want to continue the war on drugs can change its relations with the UN conventions.""",Ele,2_9_2,153.39476013183594,107.91373443603516,133.43934631347656,136.64410400390625,169.41319274902344
212,2_9_Ele_3,"But the UN's International Narcotics Control Board (INCB), which checks global drug agreements, says Bolivia may harm international drug controls. Many countries - including the UK, the US, Italy, Sweden, the Netherlands and Russia - do not want to give Bolivia what it is asking for. The UK told the UN that it ""respects the cultural importance of the coca leaf in Bolivia,"" but it adds: ""The United Kingdom is worried that the exemption could lead to more coca production and - most importantly - more coca reaching the cocaine trade. The exemption would make it more difficult to control the illegal drugs trade.""",Ele,2_9_3,145.4591064453125,108.15826416015624,137.96307373046875,149.10203552246094,195.02352905273438
213,2_9_Ele_4,"The right of indigenous people in South America's Andean region to chew coca leaf was removed in 1964 when Bolivia was under a dictatorship and it signed the convention. In 2011, Bolivia told the UN that it did not want to be part of the convention any more. It is now part of the convention again, but with an exemption so that its indigenous people can continue chewing coca leaves. The exemption is the first in the history of UN drug-control agreements. It has led to worries that other countries may also ask for exemptions. Russia says that the exemption will lead to more illegal cocaine and warns that ""it also sets a dangerous example that could be used by other states in creating a more liberal drug-control regime.""",Ele,2_9_4,152.17623901367188,89.65104675292969,106.81451416015624,141.3392791748047,193.92523193359375
214,2_9_Ele_5,"The British parliament has recommended that the UK government should support Bolivia's request. It says that it is important that countries stay in the convention. Bolivia's return could be blocked only if a third or more of the 184 countries that have signed the convention opposed the exemption. Some people believe that the US and UK are telling other countries that they should block Bolivia's request. Nancie Prud'homme, of the International Center on Human Rights and Drug Policy, said people are wrong to oppose Bolivia's request. ""These objections are not completely legal,"" she said. She added that, all over the world, it has become the norm to support cultural and indigenous rights, so we should support Bolivia's efforts.",Ele,2_9_5,227.83697509765625,148.2240447998047,179.36337280273438,225.5805206298828,222.53245544433594
215,2_9_Ele_6,"The decision to ban coca chewing was based on a 1950 report by the UN. Supporters of drug liberalization say the report was not based on any evidence. It is legal to grow coca leaves in Bolivia. As a result, cocaine production has decreased in the country and some experts see Bolivia as a model for other countries.",Ele,2_9_6,91.11997985839844,56.88206481933594,61.48033142089844,85.192138671875,109.11625671386719
216,3_10_Adv_1,"Angela Erdmann never knew her grandfather. He died in 1946, six years before she was born. But, on Tuesday 8th April, 2014, she described the extraordinary moment when she received a message in a bottle, 101 years after he had lobbed it into the Baltic Sea. Thought to be the world's oldest message in a bottle, it was presented to Erdmann by the museum that is now exhibiting it in Germany.",Adv,3_10_1,127.03424072265624,60.919952392578125,71.40525817871094,116.025634765625,111.79251098632812
217,3_10_Adv_2,"""It was very surprising,"" Angela Erdmann, 62, said, recalling how she found out about the bottle. ""A man stood at my door and told me he had post from my grandfather. He then told me that a message in a bottle had been found and that the name that was on the card was that of my grandfather."" Her visitor was a genealogical researcher who had managed to track her down in Berlin after the letter was given to the International Maritime Museum in the northern port city of Hamburg.",Adv,3_10_2,170.0395965576172,101.0566635131836,135.11045837402344,156.01637268066406,169.9429931640625
