align_idx,unique_paragraph_id,mean_surprisal_gpt2,avg_mean_surprisal_gpt2,mean_surprisal_pythia,avg_mean_surprisal_pythia,SBERT,lexile,text_evaluator,o3-mini_simple_prompt,o3-mini_clear_prompt,o3-mini_clear_specific_prompt,llama-3.3-70b-versatile_simple_prompt,gemini-2.0-flash_simple_prompt,gpt-4o_simple_prompt,claude-sonnet-4-0_simple_prompt,gpt-5_simple_prompt,gemini-2.5-pro_simple_prompt,llama-3.3-70b-versatile_simple_specific_prompt,gemini-2.0-flash_simple_specific_prompt,gpt-4o_simple_specific_prompt,claude-sonnet-4-0_simple_specific_prompt,gpt-5_simple_specific_prompt,gemini-2.5-pro_simple_specific_prompt,llama-3.3-70b-versatile_clear_prompt,gemini-2.0-flash_clear_prompt,claude-sonnet-4-0_clear_prompt,gpt-5_clear_prompt,gpt-4o_clear_prompt,gemini-2.5-pro_clear_prompt,llama-3.3-70b-versatile_clear_specific_prompt,gemini-2.0-flash_clear_specific_prompt,gpt-5_clear_specific_prompt,gpt-4o_clear_specific_prompt,gemini-2.5-pro_clear_specific_prompt,claude-sonnet-4-0_clear_specific_prompt,CAREC,CAREC_M,CARES,CML2RI,flesch_reading_ease,flesch_kincaid_grade_score,gunning_fog_index,coleman_liau_index,smog_index,dale_chall_score,ARI,linsear_formula,difficult_words_count_textstats,syllable_count_textstats,text_length_textstats,sentence_count_textstats,char_count_textstats,letter_count_textstats,polysyllabcount_textstats,monosyllabcount_textstats,fernansex_huerta,szigriszt_pazos,gutierrez_polini,crawford,text_length,text_length_no_punc,sentence_count,cpidr_density,depid_density,word_length,raw_wordFreq_frequency,wordFreq_frequency,mean_entropy_gpt2,avg_mean_entropy_gpt2,mean_entropy_pythia,avg_mean_entropy_pythia,total_slor_gpt2,average_slor_gpt2,total_slor_pythia,average_slor_pythia,total_slor_gpt2_pimentel,average_slor_gpt2_pimentel,total_slor_pythia_pimentel,average_slor_pythia_pimentel,UID_superlin_1.25_gpt2,UID_superlin_1.5_gpt2,UID_superlin_2_gpt2,UID_var_sent_gpt2,UID_var_lang_gpt2,UID_local-var_gpt2,UID_max_gpt2,UID_superlin_1.25_pythia,UID_superlin_1.5_pythia,UID_superlin_2_pythia,UID_var_sent_pythia,UID_var_lang_pythia,UID_local-var_pythia,UID_max_pythia,UID_superlin_1.25_gpt2_pimentel,UID_superlin_1.5_gpt2_pimentel,UID_superlin_2_gpt2_pimentel,UID_var_sent_gpt2_pimentel,UID_var_lang_gpt2_pimentel,UID_local-var_gpt2_pimentel,UID_max_gpt2_pimentel,UID_superlin_1.25_pythia_pimentel,UID_superlin_1.5_pythia_pimentel,UID_superlin_2_pythia_pimentel,UID_var_sent_pythia_pimentel,UID_var_lang_pythia_pimentel,UID_local-var_pythia_pimentel,UID_max_pythia_pimentel,avg_UID_superlin_1.25_gpt2,avg_UID_superlin_1.5_gpt2,avg_UID_superlin_2_gpt2,avg_UID_var_sent_gpt2,avg_UID_var_lang_gpt2,avg_UID_local-var_gpt2,avg_UID_max_gpt2,avg_UID_superlin_1.25_pythia,avg_UID_superlin_1.5_pythia,avg_UID_superlin_2_pythia,avg_UID_var_sent_pythia,avg_UID_var_lang_pythia,avg_UID_local-var_pythia,avg_UID_max_pythia,avg_UID_superlin_1.25_gpt2_pimentel,avg_UID_superlin_1.5_gpt2_pimentel,avg_UID_superlin_2_gpt2_pimentel,avg_UID_var_sent_gpt2_pimentel,avg_UID_var_lang_gpt2_pimentel,avg_UID_local-var_gpt2_pimentel,avg_UID_max_gpt2_pimentel,avg_UID_superlin_1.25_pythia_pimentel,avg_UID_superlin_1.5_pythia_pimentel,avg_UID_superlin_2_pythia_pimentel,avg_UID_var_sent_pythia_pimentel,avg_UID_var_lang_pythia_pimentel,avg_UID_local-var_pythia_pimentel,avg_UID_max_pythia_pimentel,max_embedding_depth_heuristic,avg_embedding_depth_heuristic,text_id,s_idx,sentence,level,max_embedding_depth,avg_embedding_depth
95,1_3_Adv_2,5.861395359039307,5.861395388841629,6.933292388916016,6.9332923412323,-0.89278,1310,830.0,12,40,30,9.0,7.0,9.0,8.0,12.0,10.0,9.0,8.0,11.0,10.0,9.0,10.0,20.0,65.0,25.0,25.0,15.0,35.0,20.0,60.0,30.0,20.0,20.0,25.0,0.21227,0.38827,0.1303702638755265,-5.533429661538463,51.18,11.1,10.0,12.01,0.0,13.31,12.8,11.0,8,31,20,1,103,101,1,11,90.44,90.27,39.22,3.2,20,20,1,0.4,0.35,5.05,74.263155,11.354079693515754,7.64433012008667,7.64433012008667,8.374535655975341,8.374535655975341,2.008659548726848,2.008659548726848,0.9367900085123096,0.9367900085123096,1.98977794179051,1.98977794179051,0.8678667252836589,0.8678667252836589,9.496387636346094,15.584539404588572,43.43321169052452,9.077333275612226,11.810136294553429,22.33971860984372,13.79343318939209,11.64516164639896,19.814458225036805,59.5651688171415,11.49509790053072,15.344138990441897,26.46153626995805,17.342339515686035,9.556939822596664,15.717803670187584,43.861563954896695,9.283984146863451,12.079570773986918,22.74219988986616,13.550901867449284,11.834810707782964,20.251713752002694,61.34924851533076,12.31870132612692,16.442933644161414,28.10433198937964,16.949245266616344,9.496387636346094,15.584539404588572,43.43321169052452,9.077333275612226,11.810136294553429,22.33971860984372,13.79343318939209,11.64516164639896,19.814458225036805,59.5651688171415,11.49509790053072,15.344138990441897,26.46153626995805,17.342339515686035,9.556939822596664,15.717803670187584,43.861563954896695,9.283984146863451,12.079570773986918,22.74219988986616,13.550901867449284,11.834810707782964,20.251713752002694,61.34924851533076,12.31870132612692,16.442933644161414,28.10433198937964,16.949245266616344,3,3.0,1_3_2,2.0,"He farmed the money out to social activists, funding speaking tours against capitalism and TV cameras for a media network.",Adv,2.0,2.0
96,1_3_Adv_2,4.770717144012451,4.770717133175243,5.682178497314453,5.682178432291204,-0.99813,1230,980.0,12,40,30,9.0,7.0,8.0,10.0,12.0,11.0,9.0,7.0,11.0,10.0,11.0,9.0,5.0,65.0,25.0,35.0,35.0,28.0,20.0,60.0,30.0,15.0,28.0,25.0,0.1363,0.3123,0.0028524865220844,0.4295290142857197,49.15,11.9,14.25,14.1,0.0,9.75,16.3,14.0,6,36,22,1,125,119,3,15,88.4,82.89,35.03,3.7,22,22,1,0.5454545454545454,0.4545454545454545,5.409090909090909,39.674845454545455,10.739000870078495,7.334511634978381,7.334511634978381,7.565263553099199,7.565263553099199,2.672999746260579,2.672999746260579,1.7615102683714745,1.7615102683714745,2.654771746136732,2.654771746136732,1.731023698176518,1.731023698176518,7.3284600698632865,11.368139726336745,27.98227575842924,5.222616845184451,5.538954281399629,9.08957762841898,8.368532180786133,9.198193729157662,15.108666481949983,42.369454006833024,10.082080955310822,10.58737006331475,19.12775566998489,13.16501235961914,7.376958623958802,11.48146271814309,28.477553439267936,5.543641318370242,5.880815284658355,10.70766391720425,8.571998178958893,9.259800074737491,15.227463965659927,42.74525821013501,10.110494276958775,10.660054774434814,20.17058981445396,13.300794005393982,7.3284600698632865,11.368139726336745,27.98227575842924,5.222616845184451,5.538954281399629,9.08957762841898,8.368532180786133,9.198193729157662,15.108666481949983,42.369454006833024,10.082080955310822,10.58737006331475,19.12775566998489,13.16501235961914,7.376958623958802,11.48146271814309,28.477553439267936,5.543641318370242,5.880815284658355,10.70766391720425,8.571998178958893,9.259800074737491,15.227463965659927,42.74525821013501,10.110494276958775,10.660054774434814,20.17058981445396,13.300794005393982,2,2.0,1_3_2,3.0,"""I saw that, on one side, these social movements were building alternatives but that they lacked resources and communication capacities,"" he said.",Adv,4.0,4.0
97,1_3_Adv_2,4.996333599090576,4.996333199936678,5.741454601287842,5.741454496979713,-0.86547,1060,919.0,12,40,30,9.0,9.0,12.0,11.0,12.0,11.0,9.0,8.0,10.0,9.0,11.0,10.0,40.0,65.0,25.0,15.0,10.0,15.0,36.0,60.0,22.0,23.0,20.0,25.0,-0.09118,0.08882,-0.0197818359555747,2.3009814100000057,37.3,12.3,13.86,11.77,0.0,10.05,12.3,11.5,6,30,17,1,91,86,3,9,81.5,79.89,40.18,4.0,17,17,1,0.5882352941176471,0.5882352941176471,5.0588235294117645,58.29873529411765,10.495556335393331,7.42788947855725,7.42788947855725,8.106984123587608,8.106984123587608,2.278642401184275,2.278642401184275,1.53361433714589,1.53361433714589,2.2180357787640257,2.2180357787640257,1.4673184470220326,1.4673184470220326,8.027737745522357,13.126423819393144,36.772492406791,11.809250074570746,12.430278048425876,23.96514681461351,13.697196632623672,9.502344204248388,15.970744991015374,47.09810189198812,14.134991216727332,14.727875732344144,22.955816827725783,16.30587747693062,8.141190646348893,13.329174672245207,37.36725860265297,11.794722599062355,12.51494623090822,24.64235430949957,13.669463598169386,9.63348789781329,16.21944384752516,47.92320693602036,14.194445172869242,14.893819171132328,23.91959113722085,16.29599483590573,8.027737745522357,13.126423819393144,36.772492406791,11.809250074570746,12.430278048425876,23.96514681461351,13.697196632623672,9.502344204248388,15.970744991015374,47.09810189198812,14.134991216727332,14.727875732344144,22.955816827725783,16.30587747693062,8.141190646348893,13.329174672245207,37.36725860265297,11.794722599062355,12.51494623090822,24.64235430949957,13.669463598169386,9.63348789781329,16.21944384752516,47.92320693602036,14.194445172869242,14.893819171132328,23.91959113722085,16.29599483590573,3,3.0,1_3_2,4.0,"""Meanwhile, our economy was perpetually growing, which lead to a system that created money out of nothing.""",Adv,2.0,2.0
94,1_3_Ele_2,5.5209479331970215,5.52094811626843,5.788993835449219,5.788993699210031,-0.33064,-50,509.0,8,2,2,6.0,6.0,6.0,8.0,3.0,4.0,6.0,4.0,8.0,8.0,3.0,4.0,5.0,70.0,15.0,5.0,5.0,1.0,10.0,70.0,6.0,5.0,1.0,15.0,0.02076,0.21076,-0.0764863873444808,1.464061860000001,99.57,2.9,5.6,3.24,0.0,13.35,3.4,6.0,1,15,14,1,53,51,0,13,126.56,126.09,54.96,0.4,14,14,1,0.6428571428571429,0.5,3.642857142857143,40.78508571428571,11.963461889061794,7.454340883663723,7.454340883663723,8.050220557621547,8.050220557621547,2.771496600491022,2.771496600491022,2.503476996659596,2.503476996659596,2.762946468674888,2.762946468674888,2.4304956852188613,2.4304956852188613,9.023386852470184,14.969244021478543,42.56209738434605,12.081282709333708,13.804394893324988,28.719878338536283,11.668587803840635,9.506338118030532,15.829442551921597,45.30520204826409,11.793110805111512,12.461583641711057,29.83745950151519,12.514137864112854,9.068375862152743,15.096915135627423,43.2305591754614,12.65526181014839,14.400894164844672,30.20285978554534,11.694782748818398,9.702229828320046,16.281342602923754,47.29467951298357,12.932289792067095,13.725428215579893,32.75631898313621,12.63000975549221,9.023386852470184,14.969244021478543,42.56209738434605,12.081282709333708,13.804394893324988,28.719878338536283,11.668587803840635,9.506338118030532,15.829442551921597,45.30520204826409,11.793110805111512,12.461583641711057,29.83745950151519,12.514137864112854,9.068375862152743,15.096915135627423,43.2305591754614,12.65526181014839,14.400894164844672,30.20285978554534,11.694782748818398,9.702229828320046,16.281342602923754,47.29467951298357,12.932289792067095,13.725428215579893,32.75631898313621,12.63000975549221,3,3.0,1_3_2,1.0,"From 2006 to 2008, Duran took out 68 loans from 39 banks in Spain.",Ele,2.0,2.0
95,1_3_Ele_2,4.382068634033203,4.964883085489273,4.989144325256348,5.596769119501114,-0.02108,860,640.0,9,15,20,7.0,4.0,9.0,6.0,9.0,8.0,6.0,3.0,7.0,6.0,8.0,6.0,5.0,75.0,15.0,12.0,5.0,8.0,10.0,60.0,18.0,15.0,4.0,15.0,0.02495,0.18467,0.0163026320489203,-0.185343678571435,75.71,5.8,6.6,8.05,0.0,9.94,6.5,5.75,7,36,25,2,115,113,1,16,110.09,104.62,46.98,2.0,25,25,2,0.4,0.28,4.52,96.615532,10.213043630762169,6.5507428836822506,7.274998693466187,7.233610668182373,7.60812313079834,2.697083475546118,1.9443549699477247,2.0900330382149184,1.4087722334584067,2.6834660192165973,1.916996432972408,2.06760897441129,1.3000513410080374,6.749949838651267,10.53616205377757,26.47245583043497,7.270015434096076,7.300218162555506,15.494493247701088,10.087600708007812,7.901271352393082,12.673108083354824,33.56255277018572,8.671340570296854,8.671655574557663,18.09742240534308,10.53289031982422,6.813986932227806,10.70420021595404,27.21154492656236,7.889574103097706,7.924695403681191,16.85884458622409,10.167593196034431,8.004546903506373,12.95957456067039,34.99494937940584,9.879482127683314,9.881095951268048,20.62983687344414,10.585170429199934,7.950821693410493,12.640131496908673,32.68744007828509,7.112761660088216,7.866858844083714,18.50786853178049,9.158639430999756,9.001037760860456,14.637780305964874,39.546446026363576,8.312077507316666,8.693566723656273,21.298429873632912,9.925272464752195,8.034842050064896,12.840350223154244,33.54288420512992,7.689008917325921,8.492038772021125,19.69346145578723,9.242436978965998,9.26931554104132,15.238977764690336,42.12141667211699,9.659717445315897,10.187555760183775,22.984439141400173,9.974823765456676,4,3.0,1_3_2,2.0,He gave the money to social activists. They used the money to pay for speaking tours against capitalism and TV cameras for a media network.,Ele,2.0,2.0
96,1_3_Ele_2,4.705356597900391,4.70535638332367,5.121789932250977,5.121790099143982,-0.13739,-10,50.0,7,10,10,6.0,4.0,5.0,6.0,7.0,4.0,5.0,4.0,6.0,6.0,7.0,6.0,5.0,70.0,15.0,6.0,5.0,5.0,5.0,60.0,8.0,10.0,5.0,15.0,0.11415,0.29815,-0.0939809492267099,3.906451414285719,78.25,4.8,4.0,10.24,0.0,7.29,8.1,4.0,2,14,10,1,52,50,0,6,112.64,109.62,43.2,1.4,10,10,1,0.6363636363636364,0.5454545454545454,5.1,23.8895,10.341048411256947,7.602030143886805,7.602030143886805,7.786053812503814,7.786053812503814,2.4625187914355338,2.4625187914355338,2.0461009876688623,2.0461009876688623,2.418457569158883,2.418457569158883,1.9344610712842687,1.9344610712842687,7.088808037064235,10.761696279657157,25.304484602453268,3.1641682492388616,3.4112569335722585,4.488929172640152,7.497930526733398,7.909644039527348,12.321301593051732,30.581724473122968,4.349221507536731,4.371843641618237,7.252169057088047,8.87888240814209,7.179623135917145,10.937478552446215,25.89005422662249,3.333149558870441,3.625983553250136,4.9874697906886105,7.52649356611073,8.152143443906388,12.819888614878945,32.47746065722815,5.088906815845381,5.157575173008168,8.927234293152502,8.904759200289845,7.088808037064235,10.761696279657157,25.304484602453268,3.1641682492388616,3.4112569335722585,4.488929172640152,7.497930526733398,7.909644039527348,12.321301593051732,30.581724473122968,4.349221507536731,4.371843641618237,7.252169057088047,8.87888240814209,7.179623135917145,10.937478552446215,25.89005422662249,3.333149558870441,3.625983553250136,4.9874697906886105,7.52649356611073,8.152143443906388,12.819888614878945,32.47746065722815,5.088906815845381,5.157575173008168,8.927234293152502,8.904759200289845,1,1.0,1_3_2,4.0,He said that these social activists didn't have enough money.,Ele,2.0,2.0
97,1_3_Ele_2,4.18065071105957,4.18065057694912,5.123738765716553,5.123738758265972,-0.4412,900,450.0,9,20,20,9.0,6.0,8.0,8.0,10.0,8.0,8.0,6.0,7.0,8.0,8.0,8.0,20.0,65.0,25.0,18.0,15.0,8.0,20.0,60.0,20.0,5.0,12.0,25.0,-0.16133,0.01867,-0.0925944413250046,7.399524311111115,55.24,9.5,13.9,10.32,0.0,8.38,10.4,11.0,4,25,16,1,81,77,3,10,94.52,93.49,42.92,3.0,16,16,1,0.5,0.5,4.8125,84.30631249999999,9.699974036895089,7.8074039965868,7.8074039965868,7.968983783386648,7.968983783386648,2.5428661445230016,2.5428661445230016,1.5997870576875055,1.5997870576875055,2.5119668042452457,2.5119668042452457,1.536186362788582,1.536186362788582,6.2836267771929215,9.566774507625809,22.87297904087948,5.395198877693535,5.395962078506006,9.278693980144055,8.02918916940689,8.002168233472279,12.60608136426113,31.91691097802008,5.6643777219802,5.687591778370209,13.688039388977382,8.99482536315918,6.352543972469906,9.711577346270818,23.4464321200768,5.709338934829784,5.7093496490014575,9.683756007071926,8.553281903266907,8.150961418398438,12.931688502350712,33.30301540503453,6.394692465263535,6.441332176997845,15.09701976461692,10.026776194572449,6.2836267771929215,9.566774507625809,22.87297904087948,5.395198877693535,5.395962078506006,9.278693980144055,8.02918916940689,8.002168233472279,12.60608136426113,31.91691097802008,5.6643777219802,5.687591778370209,13.688039388977382,8.99482536315918,6.352543972469906,9.711577346270818,23.4464321200768,5.709338934829784,5.7093496490014575,9.683756007071926,8.553281903266907,8.150961418398438,12.931688502350712,33.30301540503453,6.394692465263535,6.441332176997845,15.09701976461692,10.026776194572449,1,1.0,1_3_2,5.0,"At the same time, he said, the economy was constantly growing, which created money from nothing.",Ele,2.0,2.0
98,1_3_Adv_3,6.460480690002441,6.460480874075609,6.960001468658447,6.960001686040093,-0.87315,-10,1050.0,10,40,35,9.0,9.0,12.0,8.0,10.0,12.0,8.0,9.0,11.0,10.0,10.0,10.0,20.0,65.0,25.0,34.0,30.0,42.0,40.0,65.0,38.0,28.0,42.0,25.0,0.26455,0.44455,0.0763235240134873,-4.61483631111112,54.22,9.9,13.86,11.08,0.0,10.98,10.9,11.5,5,27,17,1,86,84,3,12,93.5,90.89,41.32,3.2,17,17,1,0.5882352941176471,0.4705882352941176,4.941176470588236,75.27104647058823,11.513571370385694,8.610765199450885,8.610765199450885,9.365681760451372,9.365681760451372,1.5201257174836806,1.5201257174836806,1.020267879711136,1.020267879711136,1.4688407704654045,1.4688407704654045,0.901017480582109,0.901017480582109,11.176319726477567,19.74976702292636,64.95349287902663,23.21577095083765,28.28819478174306,32.55322487406173,18.514657974243164,12.053942140377892,21.297154649926576,69.90237815410794,21.45616142255768,25.41216568442388,34.17275439242442,17.655076444149017,11.251279930099733,19.861325897731685,65.25967169074876,22.8566695020284,28.162731826515945,32.79654829250067,18.64461161196232,12.248682998344362,21.605550241562742,70.64862526609232,20.528143221266188,24.97273922947928,34.44581637033579,17.629612885415554,11.176319726477567,19.74976702292636,64.95349287902663,23.21577095083765,28.28819478174306,32.55322487406173,18.514657974243164,12.053942140377892,21.297154649926576,69.90237815410794,21.45616142255768,25.41216568442388,34.17275439242442,17.655076444149017,11.251279930099733,19.861325897731685,65.25967169074876,22.8566695020284,28.162731826515945,32.79654829250067,18.64461161196232,12.248682998344362,21.605550241562742,70.64862526609232,20.528143221266188,24.97273922947928,34.44581637033579,17.629612885415554,4,4.0,1_3_3,1.0,"The loans Duran swindled from banks were his way of regulating and denouncing this situation, he said.",Adv,2.0,2.0
99,1_3_Adv_3,6.710414886474609,6.710415363311768,9.040407180786133,9.040407180786133,-0.09365,-30,50.0,5,1,1,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,85.0,8.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,15.0,0.62376,0.81976,-0.1438500853806619,2.406023999999995,59.97,5.6,1.2,3.43,0.0,9.05,5.2,0.5,1,5,3,1,16,15,0,1,101.78,100.0,45.65,-2.2,3,3,1,0.6666666666666666,0.6666666666666666,5.0,17.292333333333335,11.394445856782298,9.739497661590576,9.739497661590576,11.08492946624756,11.08492946624756,1.1876159544835094,1.1876159544835094,-1.1422321363240873,-1.1422321363240873,1.1328761219158376,1.1328761219158376,-1.2461059609471905,-1.2461059609471905,10.867252603062653,17.643820982879518,46.86637560608627,1.836745521464388,8.097462437561918,4.713548255665167,8.614360928535461,16.0771028937608,28.87616348411321,95.78777732406928,14.061473635986102,30.61741397764852,35.12696035991178,14.321324348449709,10.990819347951655,17.908865733594183,47.970234648661496,2.202954448953113,8.740601533529897,6.467588811050016,8.803807362914085,16.34975956559548,29.54377061061847,99.31331400199244,15.698127746485218,33.11016209426744,43.751496751764336,14.645925104618073,10.867252603062653,17.643820982879518,46.86637560608627,1.836745521464388,8.097462437561918,4.713548255665167,8.614360928535461,16.0771028937608,28.87616348411321,95.78777732406928,14.061473635986102,30.61741397764852,35.12696035991178,14.321324348449709,10.990819347951655,17.908865733594183,47.970234648661496,2.202954448953113,8.740601533529897,6.467588811050016,8.803807362914085,16.34975956559548,29.54377061061847,99.31331400199244,15.698127746485218,33.11016209426744,43.751496751764336,14.645925104618073,1,1.0,1_3_3,2.0,He started slowly.,Adv,1.0,1.0
100,1_3_Adv_3,5.46869707107544,5.468696919354525,5.902190685272217,5.902190576900136,-0.59875,1160,450.0,6,5,2,6.0,2.0,9.0,8.0,6.0,7.0,6.0,2.0,6.0,8.0,6.0,5.0,1.0,75.0,15.0,6.0,5.0,1.0,10.0,75.0,8.0,5.0,1.0,15.0,0.12936,0.31736,0.0764742528548893,6.499481057142859,68.77,6.4,8.04,7.35,0.0,9.92,5.9,5.5,3,17,11,1,51,49,1,7,105.62,99.55,48.14,2.3,11,11,1,0.4545454545454545,0.5454545454545454,4.454545454545454,44.97372727272728,10.358163217922534,7.3002846240997314,7.3002846240997314,8.19709090753035,8.19709090753035,1.7110406388810615,1.7110406388810615,1.277651094394062,1.277651094394062,1.7117550534912078,1.7117550534912078,1.2497188938132269,1.2497188938132269,8.83778420512838,14.531669388020465,40.98268681344544,11.07610565400764,12.664767737910568,21.309276183800005,11.109468460083008,9.549024622728446,15.65074524071892,43.49141862497704,8.656863972861133,9.523102827345957,15.358577757002331,11.32802391052246,8.837206561775467,14.52706601877476,40.89673541397536,10.997967569634584,12.58482923701183,20.41082553289229,10.860579442000017,9.610556790394272,15.77653063080375,43.94288336721738,8.777832312526796,9.696845464362797,14.79062584319141,11.059011568780988,8.83778420512838,14.531669388020465,40.98268681344544,11.07610565400764,12.664767737910568,21.309276183800005,11.109468460083008,9.549024622728446,15.65074524071892,43.49141862497704,8.656863972861133,9.523102827345957,15.358577757002331,11.32802391052246,8.837206561775467,14.52706601877476,40.89673541397536,10.997967569634584,12.58482923701183,20.41082553289229,10.860579442000017,9.610556790394272,15.77653063080375,43.94288336721738,8.777832312526796,9.696845464362797,14.79062584319141,11.059011568780988,2,2.0,1_3_3,3.0,"""I filled out a few credit applications with my real details.",Adv,2.0,2.0
101,1_3_Adv_3,3.8049240112304688,3.804924043224138,4.115268230438232,4.11526798676042,0.04192,-60,420.0,6,5,15,6.0,2.0,5.0,6.0,5.0,5.0,8.0,2.0,7.0,8.0,6.0,5.0,5.0,65.0,15.0,7.0,1.0,3.0,10.0,60.0,7.0,10.0,5.0,25.0,-0.13339,0.05261,-0.175001406000699,13.936815014285706,88.06,5.2,6.8,2.9,0.0,7.27,4.5,7.5,3,20,17,1,63,60,0,14,117.5,116.54,55.01,1.2,17,17,1,0.5294117647058824,0.4117647058823529,3.5294117647058822,62.42064705882353,8.821131564404343,6.35860989374273,6.35860989374273,6.746340190663057,6.746340190663057,2.309426763684604,2.309426763684604,1.9991655597223896,1.9991655597223896,2.2311047578360936,2.2311047578360936,1.9056073796723416,1.9056073796723416,5.821587853384751,9.09880569624021,23.358830811435595,8.881447254802803,9.044141615759596,11.536393786535807,10.006399869918823,6.424147321305324,10.260067783364748,27.60021472658109,10.665533697236802,11.398584887224937,10.539533560117162,11.527152061462402,5.96897049392782,9.364272171426297,24.15569649355028,9.076161339407468,9.181807065427671,11.343743516491934,9.999570993939416,6.616100047587971,10.64065338180801,28.999676982827708,11.286225895208412,11.867824168407974,10.616556678424889,11.184968735091388,5.821587853384751,9.09880569624021,23.358830811435595,8.881447254802803,9.044141615759596,11.536393786535807,10.006399869918823,6.424147321305324,10.260067783364748,27.60021472658109,10.665533697236802,11.398584887224937,10.539533560117162,11.527152061462402,5.96897049392782,9.364272171426297,24.15569649355028,9.076161339407468,9.181807065427671,11.343743516491934,9.999570993939416,6.616100047587971,10.64065338180801,28.999676982827708,11.286225895208412,11.867824168407974,10.616556678424889,11.184968735091388,2,2.0,1_3_3,4.0,"They denied me, but I just wanted to get a feel for what they were asking for.""",Adv,2.0,2.0
102,1_3_Adv_3,5.449248313903809,5.449248731136322,6.616878032684326,6.61687807738781,-0.81287,1260,819.0,10,30,25,9.0,9.0,10.0,8.0,10.0,9.0,9.0,8.0,8.0,9.0,10.0,8.0,40.0,62.0,25.0,22.0,35.0,12.0,36.0,60.0,25.0,55.0,22.0,25.0,0.08444,0.26244,0.1014843142608492,-8.544830154545458,62.68,8.7,9.15,13.11,0.0,9.12,13.1,8.5,5,25,17,1,94,90,1,10,99.5,98.22,37.9,2.6,17,17,1,0.4444444444444444,0.3333333333333333,5.352941176470588,83.33778823529411,11.514856396036471,9.804340320474962,9.804340320474962,10.299868555629956,10.299868555629956,2.532248002469903,2.532248002469903,1.3644591072941656,1.3644591072941656,2.5130267779028856,2.5130267779028856,1.3020427305427016,1.3020427305427016,9.12718226630158,15.675753726896051,49.18843462642271,19.494193603576843,21.034206704239903,42.88579433911221,17.818711578845978,11.436655483380884,20.20098923628677,66.95850360515466,23.173402521627843,25.88163272529615,58.230741370798754,21.382179021835327,9.226609301593427,15.943227751257805,50.48651989384504,20.58242719777993,22.170515781621926,45.98213471338442,17.825680852867663,11.642711884288572,20.714494633133253,69.397045594868,24.78202649026188,27.69958603272241,62.96158867173423,21.45317135751248,9.12718226630158,15.675753726896051,49.18843462642271,19.494193603576843,21.034206704239903,42.88579433911221,17.818711578845978,11.436655483380884,20.20098923628677,66.95850360515466,23.173402521627843,25.88163272529615,58.230741370798754,21.382179021835327,9.226609301593427,15.943227751257805,50.48651989384504,20.58242719777993,22.170515781621926,45.98213471338442,17.825680852867663,11.642711884288572,20.714494633133253,69.397045594868,24.78202649026188,27.69958603272241,62.96158867173423,21.45317135751248,4,4.0,1_3_3,5.0,"From there, the former table-tennis coach began to weave an intricate web of accounts, payments and transfers.",Adv,2.0,2.0
