unique_paragraph_id,Llama-2 7B Mean,Llama-2 13B Mean,OPT 6.7B Mean,Pythia 2.8B Mean,Pythia 6.9B Mean,GPT-J 6B Mean,Mistral-v0.1 7B Mean,Mistral-v0.3 7B Mean,Mistral-Instruct-v0.3 7B,GPT-2 117M Mean,GPT-2 345M Mean,GPT-2 774M Mean,GPT-2 1558M Mean,GPT-Neo 125M Mean,GPT-Neo 1.3B Mean,GPT-Neo 2.7B Mean,OPT 350M Mean,OPT 1.3B Mean,OPT 2.7B Mean,Pythia 70M Mean,Pythia 160M Mean,Pythia 410M Mean,Pythia 1B Mean,Pythia 1.4B Mean,Gemma 7B Mean,Recurrent-Gemma 9B Mean,Gemma-2 9B Mean,GEMMA-2 27B,RWKV-4 169M Mean,RWKV-4 430M Mean,RWKV-4 3B Mean,RWKV-4 7B Mean,Mamba 370M Mean,Mamba 790M Mean,Mamba 1.4B Mean,Mamba 2.8B Mean
3_2_Ele_5,3.1656082,3.1511586,3.3662872,3.585607,3.412027,3.344206,3.092104,3.114758,3.2594619,4.266735,3.7885315,3.7281296,3.6016,4.476814,3.7162716,3.5098126,4.104685,3.6738775,3.5383842,5.122392,4.4701605,3.918536,3.737093,3.6620777,3.0336332,3.0672784,3.0621707,2.9902184,4.2090545,3.9216692,3.494539,3.3215356,3.991677,3.6071203,3.5137594,3.2266705
3_3_Adv_1,3.3739443,3.3495054,3.8798053,3.9751403,3.9205506,3.758261,3.2945373,3.3083203,3.3368225,5.1075053,4.647642,4.4325566,4.1819925,5.162978,4.2902226,4.095699,4.9178367,4.322538,4.068282,5.8881097,5.1782265,4.6101465,4.3779917,4.1428995,3.354733,3.3555434,3.4568808,3.2058873,5.051257,4.531411,4.1277995,3.7514815,4.4240656,4.2629533,4.0919123,3.9087634
3_3_Adv_2,3.2352822,3.2374644,3.5647128,3.7706325,3.5207996,3.6573992,3.1915998,3.2097692,3.2602518,4.977003,4.34707,4.1010246,3.8984578,5.3189178,4.20902,4.001968,4.6858187,3.9963737,3.8159416,5.9966936,5.086967,4.477932,4.174072,3.993395,3.190951,3.262842,3.3989518,3.1399786,4.886371,4.4154544,3.7637982,3.612524,4.3025665,3.947545,3.8690948,3.6068401
3_3_Adv_3,3.3427894,3.190727,3.5443432,3.735439,3.5458217,3.4736428,3.1665313,3.1760285,3.1741972,4.3941455,4.1806645,3.8216236,3.667073,4.5528426,3.972006,3.758526,4.2924376,3.6897502,3.6219916,5.1565504,4.567224,4.1626544,4.0056667,3.9825227,3.203103,3.2211637,3.3367417,3.0545478,4.469649,4.1505837,3.6196,3.4747548,4.0257335,3.8147173,3.6428523,3.6365578
3_3_Adv_4,3.683083,3.6405034,3.832146,4.113358,3.896332,3.8760567,3.6328597,3.6265404,3.65942,4.7457676,4.375236,4.158058,4.170896,4.8661594,4.337982,4.0307574,4.5726953,4.1482615,3.9787354,5.53946,4.9074516,4.4040756,4.4832993,4.279071,3.737935,3.7627785,4.083566,3.6102967,4.7389436,4.422829,3.948704,3.7730262,4.305289,4.263882,4.0450215,3.872357
3_3_Adv_5,3.0224032,2.9162695,3.422648,3.7058547,3.5002408,3.435356,2.9917383,2.9808295,3.046667,4.9472327,4.396412,4.0644546,3.7915356,5.3499594,4.1819096,3.8707166,4.568274,3.7951863,3.6065974,6.0524993,5.2815747,4.5422473,4.2465057,4.0082035,2.9849682,3.0361395,3.145208,2.8425684,5.0668173,4.4138684,3.6460292,3.369899,4.225494,3.9100342,3.6186328,3.3594625
3_3_Ele_1,3.1348135,3.047146,3.3888507,3.5704937,3.4369593,3.3527558,3.0172558,2.9989681,3.0799046,4.5272636,4.1228747,3.9209263,3.8354921,4.4853187,3.8683734,3.6528394,4.320338,3.8019762,3.6102858,5.176347,4.4831176,4.153621,3.8060908,3.807622,3.065959,3.0362844,2.9938679,2.9061122,4.397388,4.044592,3.5663166,3.47737,3.9366386,3.7408147,3.5929997,3.481896
3_3_Ele_2,2.8532996,2.8215742,3.0847158,3.3372333,3.118868,3.1650352,2.7994587,2.861046,2.9414203,4.224106,3.7710655,3.4655578,3.3646023,4.547822,3.5836844,3.375787,4.0594106,3.48547,3.3535092,5.1908946,4.4876194,3.972703,3.5586326,3.4204686,2.8371978,2.8917928,2.8452985,2.7395315,4.2339993,3.7762473,3.3081758,3.1270523,3.714746,3.388232,3.3081086,3.2246468
3_3_Ele_3,3.2360394,3.0731444,3.431194,3.5908957,3.4018269,3.3356266,3.1506605,3.1829522,3.1654541,4.182706,4.0453596,3.6208925,3.6186132,4.2711754,3.78238,3.6039343,4.0208483,3.5776343,3.488885,4.8693304,4.314204,3.9450858,3.791325,3.736615,3.136009,3.1274135,3.2257614,2.9996543,4.3604956,3.999882,3.5037434,3.4545355,3.8280864,3.6590285,3.6156495,3.4775558
3_3_Ele_4,3.523438,3.3759959,3.6511726,3.8029888,3.6824012,3.64408,3.3987336,3.3696704,3.4547033,4.2822948,4.0447617,3.8574724,3.8235402,4.409508,3.973394,3.7881312,4.166539,3.921516,3.6810415,5.0567956,4.453071,4.0935817,3.9564753,3.9515688,3.3930154,3.505258,3.7704818,3.3529086,4.4203157,4.2152295,3.7001228,3.5683699,3.9839604,3.9546893,3.7698805,3.7186046
3_3_Ele_5,3.0072982,2.8720922,3.2583187,3.532642,3.3594666,3.2306116,2.9097009,2.9126415,2.9742663,4.675253,4.2112274,3.9930065,3.7113159,5.00128,4.0407443,3.7938492,4.4292088,3.66581,3.478284,5.7572618,5.016426,4.301657,4.04939,3.87099,2.9415119,2.9295003,3.0685697,2.8600817,4.815437,4.2325397,3.4912062,3.2966113,4.103248,3.7462525,3.573894,3.2986276
3_4_Adv_1,2.790946,2.8164008,2.9289434,3.0397818,2.9772544,3.0229,2.7136164,2.740417,2.805595,3.80422,3.2632532,3.190115,3.0178478,3.9773617,3.3290298,3.1877017,3.6288903,3.130668,3.024885,4.5682354,4.041276,3.6112983,3.4291396,3.2813103,2.7461543,2.8213465,2.9103448,2.6618335,3.8234234,3.467051,3.048099,3.0088778,3.3726518,3.1823783,3.1116168,2.916909
3_4_Adv_2,2.9243042,2.8302553,3.0382435,3.2336829,3.11173,3.1257553,2.7816353,2.8019838,2.8467553,3.8634691,3.4186287,3.3252163,3.145807,4.21262,3.3681397,3.225474,3.7259068,3.2694995,3.1313941,4.728966,4.3083715,3.6914315,3.506329,3.416155,2.8342042,2.9486067,2.974792,2.7806187,4.0131445,3.6123507,3.2011592,3.1250672,3.5366447,3.4228575,3.2599928,3.1601696
3_4_Adv_3,3.0182154,2.9088492,3.2105567,3.4484496,3.209681,3.2590976,2.833997,2.8579519,2.9188879,4.162783,3.610597,3.3774939,3.37023,4.4492145,3.5908613,3.441337,4.133905,3.5252614,3.3476074,5.091569,4.4918957,3.9217784,3.7510364,3.599055,2.8961241,2.9454572,3.0562012,2.7258058,4.247862,3.802206,3.3777726,3.2908862,3.8482842,3.6643538,3.4314754,3.3077664
3_4_Adv_4,3.3186805,3.2370002,3.5483928,3.6745276,3.5558002,3.5428421,3.2365327,3.211928,3.273847,4.2637053,3.8709755,3.6549606,3.5077844,4.584891,3.9288716,3.7694175,4.067144,3.6954236,3.651167,5.255557,4.7126184,4.1087337,3.8773372,3.857284,3.3369064,3.372893,3.5289922,3.1607947,4.4230356,4.0867524,3.5463634,3.461593,3.9464753,3.7639682,3.6339722,3.5051937
3_4_Adv_5,3.5131013,3.5166528,3.4748611,3.558714,3.5659583,3.6458504,3.4339128,3.4395318,3.4910424,4.1264105,3.7449906,3.5174758,3.3997326,4.6016974,3.7937448,3.795852,4.2330875,3.8166332,3.7024586,5.3023076,4.618777,4.109175,3.953887,3.7884076,3.5616179,3.614488,3.7238169,3.4550335,4.475141,4.0189734,3.625007,3.5480502,3.9377482,3.801746,3.6795053,3.6202002
3_4_Ele_1,2.5781236,2.521657,2.8052018,2.8791347,2.7979655,2.826837,2.6254134,2.5749905,2.6299522,3.536452,3.086845,2.9588,2.9279058,3.815528,3.0594263,2.921548,3.3473551,3.0257013,2.9637642,4.1313567,3.8020363,3.2079337,3.1764958,2.9923408,2.6426003,2.6211874,2.534754,2.40478,3.6073117,3.2815862,2.8759027,2.8495562,2.979569,3.0531814,2.945813,2.8202283
3_4_Ele_2,3.0631678,2.908951,3.141944,3.2435942,3.2100587,3.1548095,2.9093866,2.9322896,3.0093415,3.682781,3.4050682,3.2215295,3.2196755,3.9999619,3.3614445,3.1879976,3.610231,3.2537732,3.1405985,4.5570827,4.0323944,3.6266673,3.4695792,3.378687,2.9488606,2.9794772,3.0580175,2.885286,3.891416,3.4688804,3.109032,3.071137,3.4103408,3.3213456,3.2162898,3.143109
3_4_Ele_3,2.8333066,2.8504417,3.0897262,3.2313213,3.2075753,3.138804,2.831509,2.8706012,2.9099126,3.75946,3.4603183,3.3382313,3.3140266,3.9768436,3.5005429,3.3241737,3.668822,3.3960297,3.2631173,4.1402164,3.919438,3.5584016,3.5216994,3.362037,2.7977242,2.8579023,3.0317445,2.6829715,3.8257694,3.5604622,3.14869,3.1504316,3.508009,3.3570724,3.244283,3.1174147
3_4_Ele_4,3.084534,3.047337,3.2734096,3.2684004,3.1904893,3.3077953,3.0596135,3.049888,3.1454775,3.739936,3.360822,3.3095493,3.2167375,3.9114385,3.4396632,3.395411,3.5404263,3.371959,3.3107452,4.6669164,4.1065187,3.560358,3.426137,3.4112234,3.104804,3.138935,3.2420895,3.0878172,3.8633854,3.5101082,3.21968,3.2475154,3.4356978,3.4432418,3.2236238,3.2193966
3_4_Ele_5,2.803518,2.736883,2.7124393,2.8851662,2.9033022,2.804844,2.794368,2.8019,2.8480067,3.159448,3.0696507,2.9417737,2.8651018,3.439404,2.953221,2.958979,3.1264749,2.8733199,2.8803158,4.0524845,3.6205306,3.2938988,3.0915694,3.006504,2.7226036,2.8573608,2.93898,2.666289,3.359505,3.1536162,2.7980618,2.7651422,3.199936,3.0122619,2.9201257,2.895648
3_5_Adv_1,2.6770527,2.6230762,3.0639293,3.2365887,3.1113312,3.1846828,2.644287,2.6437807,2.7354727,3.9960792,3.695961,3.4788585,3.3231623,4.1145844,3.5274155,3.4000814,3.640648,3.2689304,3.1211092,4.533099,4.163968,3.706506,3.4935327,3.4229107,2.6333823,2.7039886,2.6849573,2.4571428,4.136023,3.7229412,3.2011342,3.059025,3.5508623,3.4022272,3.3499732,3.2026162
3_5_Adv_2,3.1113832,2.8545282,3.523303,3.7005816,3.5984683,3.5554492,2.9059677,2.9391322,2.9975438,4.6436167,4.247729,4.0546546,3.9353905,4.9107976,4.0124183,3.843577,4.3875356,3.872653,3.6883228,5.5549874,4.9227757,4.3258166,4.0176373,3.9103003,2.9211204,3.0153124,3.0445333,2.5536547,4.711954,4.1979547,3.8143375,3.6339602,4.080103,3.8681076,3.7824788,3.5893779
3_5_Adv_3,3.1051145,2.8864179,3.2993538,3.616141,3.4924803,3.5726473,3.00211,3.03747,3.147306,4.319847,3.9433115,3.7712777,3.6481507,4.55472,3.9270282,3.694391,3.9841063,3.599572,3.556135,5.101359,4.747623,4.235758,3.9660454,3.660427,3.0134614,3.0178053,3.0681427,2.792208,4.4549203,4.0640197,3.648577,3.439079,3.9239993,3.6945798,3.7281642,3.4269576
3_5_Adv_4,3.1152897,2.882162,3.4124658,3.622099,3.5725536,3.4623232,3.0114198,3.0502105,3.1729958,4.1739798,3.8387656,3.7520936,3.7044108,4.383733,3.7484646,3.668015,3.9843783,3.6006277,3.4881527,4.8753467,4.440575,3.932417,3.9082706,3.68561,3.0597272,3.069924,3.1193027,2.8729563,4.1469846,3.9455452,3.5517619,3.551957,3.8627672,3.7410445,3.619594,3.5364134
3_5_Ele_1,2.6931326,2.5797389,3.0497928,3.1843648,3.0823987,2.9664679,2.5825098,2.6067686,2.6785798,3.8394372,3.5250187,3.31661,3.199711,4.0355167,3.3566923,3.20724,3.533756,3.153213,3.0582652,4.451407,4.0862846,3.6063228,3.3865786,3.2996488,2.617084,2.6583004,2.6258128,2.3508656,3.9077146,3.5571675,3.2131398,3.0903223,3.4837716,3.3155293,3.2358606,3.076133
3_5_Ele_2,3.2134404,2.97886,3.5816083,3.71464,3.6168268,3.6037207,3.0584977,3.0913715,3.1148295,4.47866,4.1264067,4.0135536,3.9079528,4.5750723,3.9569585,3.8202906,4.235448,3.880835,3.691225,5.1220345,4.7101107,4.160559,3.9246624,3.8205981,3.1020846,3.1594048,3.2122622,2.8740718,4.4339395,4.0281878,3.7674859,3.6549404,3.9927485,3.8616314,3.695312,3.6403737
3_5_Ele_3,3.1083739,3.0053244,3.3111227,3.592317,3.412887,3.4751358,3.037338,3.095555,3.262456,4.224043,3.9487615,3.816141,3.5686545,4.524123,3.8255777,3.5865223,3.9499938,3.5506458,3.5900748,4.969875,4.6759677,4.1088495,3.8748975,3.5835795,2.9664762,3.0849485,3.0740025,2.788214,4.457387,4.04528,3.5701258,3.4325962,3.8476572,3.6421037,3.6438334,3.382438
3_5_Ele_4,3.3396518,3.129598,3.6445088,3.7891755,3.824103,3.838137,3.116162,3.183614,3.3706174,4.1857047,4.086931,3.8219917,3.8202643,4.4648085,4.068359,3.8066003,4.0375566,3.8989668,3.8221707,4.9428787,4.5847726,4.0794115,4.120679,3.922269,3.2457013,3.3450663,3.2981253,3.1645317,4.2708197,4.176196,3.7426608,3.645146,3.899059,3.8813267,3.7478094,3.7483423
3_6_Adv_1,2.6805677,2.541722,2.8568308,3.1182892,2.961952,2.8259027,2.6802542,2.6710296,2.6430664,3.7833288,3.4512243,3.245352,3.1298232,4.1213107,3.2639444,3.0522096,3.672159,3.1359804,3.004549,4.6872597,4.1858816,3.6455429,3.313146,3.1598134,2.6667829,2.6877434,2.7375736,2.5063221,3.8932822,3.4028835,2.9975514,2.8697765,3.3998418,3.227701,3.2065184,2.9991465
3_6_Adv_2,2.8728712,2.7830842,3.0232434,3.2636623,3.038439,3.0831556,3.075754,3.011408,3.1278226,3.8964515,3.505769,3.249569,3.1808953,3.9510005,3.3425362,3.2472804,3.5559194,3.322643,3.2254522,4.4834886,4.0848303,3.5836298,3.3839335,3.286458,2.9805365,2.955233,2.8504505,2.7096322,3.8067684,3.52102,3.149653,3.2149353,3.5198426,3.3937988,3.3535526,3.0841234
3_6_Adv_3,2.7530758,2.8048658,2.9448488,3.2493014,3.1067152,2.9560676,2.840788,2.802082,2.863168,4.1333437,3.7754302,3.4793618,3.3343008,4.351459,3.5059545,3.2779825,3.9492738,3.3103209,3.140087,5.1589103,4.4673743,3.9301658,3.6760614,3.4663882,2.7777922,2.7085624,2.8535552,2.7125132,4.2427874,3.7673154,3.1698728,3.1124487,3.8004203,3.3576982,3.2222223,2.967583
3_6_Adv_4,3.3884804,3.2386434,3.487026,3.6047735,3.5636659,3.5237598,3.2488568,3.217929,3.2639308,4.444569,4.05749,3.8808544,3.760491,4.739457,3.9920983,3.813674,4.3322845,3.7758977,3.6621606,5.489597,4.783514,4.319295,4.0027432,3.838683,3.2434883,3.2674742,3.483392,3.0297601,4.57676,4.1176805,3.7516515,3.5476644,4.0188484,3.7128844,3.7979214,3.532469
3_6_Adv_5,2.761055,2.7720892,3.1428733,3.3254907,3.210296,3.1654365,3.0786495,3.1643872,3.2307706,3.9856684,3.672659,3.4605093,3.321761,4.3542056,3.449706,3.33414,3.7621508,3.355908,3.2639718,5.196582,4.390437,3.8325007,3.6310222,3.4940274,2.7737877,2.911668,2.857111,2.7328446,4.1879625,3.801474,3.3040287,3.4499593,3.6446602,3.4708312,3.2883885,3.2654736
3_6_Adv_6,3.0591865,2.9025974,3.3355994,3.5173538,3.5166688,3.4462304,3.2386162,3.3078065,3.416116,4.275236,3.900591,3.7383952,3.6183324,4.4737253,3.826163,3.6568534,3.946851,3.5869133,3.4478424,5.028801,4.484586,4.071788,3.8879523,3.6727798,2.9974103,3.079331,3.0051517,2.7801538,4.2684007,3.8956974,3.5866666,3.4133499,3.8604805,3.763858,3.5645936,3.4644585
3_6_Adv_7,3.7427251,3.7851455,4.4978676,4.5615387,4.524058,4.546167,3.9095361,3.9974902,4.107856,5.229099,4.785238,4.856816,4.6026006,5.546286,4.8321013,4.6564474,5.0680804,4.6597614,4.5807176,6.0546775,5.613972,5.136067,4.7945404,4.6476994,3.6647713,3.7846925,3.861516,3.6500497,5.3516455,4.9328737,4.4971685,4.2573547,4.83092,4.7516193,4.5507226,4.372007
3_6_Ele_1,2.7433658,2.641208,3.0110657,3.2404644,3.0391195,2.9281392,2.7839181,2.7582114,2.8507535,3.798593,3.4737651,3.3509753,3.211009,4.0024242,3.3369374,3.2172973,3.7453768,3.2302938,3.174754,4.5534425,4.1128364,3.698297,3.3646035,3.3418243,2.7038157,2.7089047,2.9343913,2.633535,3.8457685,3.5170887,3.0935411,2.9190586,3.5151827,3.3736033,3.2235575,3.0215871
3_6_Ele_2,2.907842,2.850391,3.0596752,3.2624044,3.132344,3.050934,3.0436053,3.0181282,3.1622818,3.715476,3.5296748,3.298085,3.303216,3.7307894,3.4032366,3.2967138,3.5644727,3.2908483,3.244029,4.145944,3.8319225,3.522276,3.3893337,3.393639,2.9506118,2.985803,2.9958167,2.747757,3.7428997,3.5352814,3.1862063,3.2486231,3.4615583,3.444943,3.4139104,3.1397703
3_6_Ele_3,2.800704,2.8605473,3.1044536,3.3821292,3.1493692,3.1401033,2.864744,2.8947709,3.0466623,4.167952,3.7586017,3.5943468,3.3436093,4.4044275,3.7124424,3.3802276,3.9464202,3.4027805,3.1831646,5.0441113,4.437875,3.9290257,3.7615082,3.5418031,2.8843668,2.7302284,2.8919287,2.6904302,4.312477,3.8133905,3.0763993,3.0806363,3.8921885,3.480314,3.305099,3.1061249
3_6_Ele_4,3.0309258,3.0269141,3.092052,3.2547882,3.1776013,3.246472,2.9957335,2.995517,3.116664,4.0048137,3.5454853,3.3755894,3.2883592,4.0300145,3.452914,3.2784493,3.7770092,3.3668056,3.2139678,4.6402955,4.113666,3.6902344,3.5553563,3.3618176,2.9095788,2.9855418,2.9552052,2.9093266,3.8881195,3.681686,3.223311,3.116189,3.5495992,3.3900228,3.2662404,3.1419034
3_6_Ele_5,2.7365088,2.8021946,3.1438537,3.4210527,3.2184567,3.1548924,3.0102408,3.0476599,3.1268125,3.907441,3.6957664,3.4224918,3.2990372,4.2051725,3.441856,3.338731,3.6757827,3.3606544,3.2799807,5.0649037,4.2259398,3.7412732,3.5616028,3.400542,2.8591692,2.9704754,2.861141,2.7239976,4.072808,3.7636788,3.3550026,3.3598752,3.6353247,3.4578872,3.347822,3.2542603
3_6_Ele_6,3.221303,3.080407,3.5551112,3.7050107,3.7426345,3.680922,3.3414123,3.3527613,3.4487944,4.445414,4.12118,3.8728547,3.8154004,4.7256274,4.0315967,3.791316,4.1164203,3.8037302,3.6461256,5.3159604,4.7554917,4.260137,4.0615177,3.8361344,3.1381948,3.231296,3.1589274,2.9697201,4.5071387,4.060217,3.8744752,3.5904574,4.010872,3.9468358,3.7696142,3.701815
3_6_Ele_7,3.8761377,3.820345,4.1351566,4.2475123,4.163838,4.0903506,4.0437284,4.190192,4.451035,4.710964,4.544108,4.392884,4.3641067,4.989547,4.4156895,4.3100586,4.622881,4.3497815,4.289342,5.3979583,4.9671364,4.529834,4.4210663,4.327863,3.8463368,3.919132,4.069182,3.8293757,4.8779244,4.538408,4.257658,3.9578342,4.551557,4.380714,4.31875,4.24727
3_7_Adv_1,4.229524,4.164282,4.6251936,4.8587074,4.6706805,4.7800345,4.178395,4.1738443,4.2574778,5.651436,5.3374543,5.1978188,4.710554,6.112319,5.262037,5.0255566,5.63993,4.9050264,4.7138963,6.9472322,6.077454,5.546393,5.289696,5.1100464,4.284912,4.328286,4.3988695,3.970668,5.889759,5.4894695,4.819623,4.4663386,5.216278,4.8995366,4.726701,4.7213798
3_7_Adv_2,3.4889464,3.3216043,3.5857117,3.6264405,3.6043653,3.6262257,3.3577685,3.3582375,3.4474604,4.110605,3.9951055,3.8451529,3.6774507,4.39282,3.9102662,3.7370567,4.14869,3.7294917,3.6133525,4.881402,4.61489,3.9793658,3.9392796,3.8037915,3.3249245,3.3537388,3.3983414,3.2135658,4.253694,3.921079,3.577032,3.5539842,3.9745545,3.8067684,3.8029895,3.6143253
3_7_Adv_3,4.2167044,3.943364,4.499122,4.51239,4.5525446,4.4401054,4.0100164,4.0354958,4.186941,5.65369,5.272666,5.007723,4.7318783,5.6772227,4.99811,4.7452636,5.5056233,4.881986,4.7303586,6.2717586,5.7468524,5.226897,5.0943937,4.843407,4.126263,4.156298,4.215708,3.8636196,5.5614424,5.3088875,4.610632,4.59438,5.066654,4.8284307,4.585781,4.4824147
3_7_Adv_4,4.6797476,4.505015,4.8849354,5.0118847,4.79894,4.7895784,4.3478394,4.3672867,4.4426336,5.9653006,5.5975647,5.3366632,5.0479693,6.1267495,5.278935,5.0503707,5.698037,5.2439337,5.0509186,6.749734,5.9743657,5.4692726,5.29133,5.241271,4.3335066,4.463682,4.6764703,4.342102,5.8124123,5.6027756,4.89437,4.6634583,5.3023105,5.0533857,5.0034957,4.7443786
3_7_Adv_5,4.364051,4.2645717,4.6385984,4.793038,4.554716,4.604819,4.3656926,4.3857813,4.447672,5.6733136,5.200604,5.0681505,4.85092,5.738186,4.902329,4.8664303,5.3699713,4.859604,4.7916126,6.3549004,5.622984,5.0238633,5.062017,4.865323,4.300635,4.365005,4.5420923,4.2330036,5.4368253,5.1729283,4.6741247,4.585864,5.0390744,4.8459277,4.7017484,4.5303793
3_7_Adv_6,3.9248822,3.779155,4.0727973,4.1704607,4.1098785,4.1090245,3.8283498,3.808508,3.9415374,4.6982207,4.573116,4.361609,4.1914434,4.936695,4.4070773,4.371473,4.6142936,4.206972,4.2866926,5.197907,4.856643,4.567662,4.5127397,4.258396,3.918102,4.0489736,4.1310425,3.7835138,4.803693,4.547809,4.1835623,4.0595536,4.4691873,4.379858,4.1786666,4.0517597
3_7_Adv_7,3.4195023,3.29878,3.5111818,3.6861963,3.6342888,3.5456214,3.2650924,3.2964802,3.4006324,4.2994237,3.974018,3.8490047,3.6751795,4.4772663,3.9031074,3.845626,4.0591326,3.775248,3.7803683,4.9856462,4.533992,4.1038456,3.875214,3.8256474,3.5561862,3.3248603,3.3635523,3.239816,4.3829722,4.128254,3.6544194,3.580801,3.917168,3.7791336,3.6636176,3.6475248
3_7_Ele_1,3.7872112,3.739183,4.16601,4.2200694,4.111467,4.1148405,3.705775,3.7181716,3.7588632,5.0829687,4.6757445,4.5707836,4.241979,5.340784,4.598886,4.3593974,4.8804264,4.406203,4.105209,6.173007,5.269138,4.781591,4.639055,4.4782352,3.810913,3.8638973,3.967867,3.5708692,5.2709947,4.8170714,4.19316,4.061127,4.6727552,4.350463,4.2012057,4.2079935
3_7_Ele_2,3.2083755,3.0596366,3.3774042,3.3903103,3.2919238,3.3776531,3.0944266,3.0888393,3.1422567,3.9205596,3.6593792,3.5665927,3.4967473,4.11628,3.6084912,3.5701535,3.9109304,3.4891744,3.5059185,4.7130365,4.3587584,3.819741,3.7113152,3.5939817,3.0470438,3.072155,3.013804,2.9465992,4.129042,3.7440681,3.3679197,3.2857213,3.6628685,3.6344602,3.5653114,3.3119414
3_7_Ele_3,3.8655963,3.6780605,4.103644,4.0071735,3.9932792,3.9369068,3.7368531,3.820082,3.9577894,5.043179,4.596136,4.5118785,4.320613,5.0425444,4.408154,4.228421,4.8621397,4.3668575,4.2373414,5.6563005,5.0978456,4.5416703,4.5062356,4.201086,3.8464942,3.741552,3.8332546,3.6245606,4.930867,4.6297193,4.0760818,3.9887078,4.36681,4.2971873,4.055881,3.9679663
3_7_Ele_4,4.076748,3.855185,4.175052,4.30372,4.130139,4.1285334,3.8490996,3.863679,3.9535766,5.123528,4.81966,4.534332,4.318022,5.2367473,4.514261,4.385979,4.863131,4.492087,4.2912726,5.829147,5.1508813,4.739907,4.4251924,4.49291,3.9089198,3.9623456,3.9839063,3.754732,5.0587177,4.7451606,4.272118,4.122521,4.616631,4.45776,4.356529,4.08895
3_7_Ele_5,4.347985,4.2695208,4.521457,4.7044,4.4904637,4.508714,4.249506,4.245338,4.320883,5.3134394,5.0102053,4.9003,4.849921,5.338025,4.773935,4.8091817,5.1273894,4.7938294,4.751606,5.959207,5.2121696,4.8316364,4.9079957,4.7725434,4.2284975,4.305769,4.4839993,4.150197,5.195659,4.939547,4.556734,4.443269,4.8744216,4.7840753,4.582131,4.5797257
3_7_Ele_6,3.9981048,3.8736846,4.1936064,4.2549376,4.089411,4.2163215,3.9780438,3.9504619,4.076141,4.6409125,4.514343,4.2803392,4.165845,4.7915635,4.3205495,4.315453,4.6087575,4.149314,4.2985315,5.0481567,4.8314633,4.5260997,4.439816,4.3500233,4.0114326,4.1584854,3.970803,3.80341,4.717337,4.5556636,4.2882934,4.120908,4.455035,4.476221,4.3426037,4.0826426
3_7_Ele_7,3.470012,3.3563273,3.6267555,3.7297819,3.6896439,3.5696304,3.3320396,3.3721585,3.4698257,4.3482723,4.0523357,3.8595796,3.7092738,4.5066957,3.8567564,3.8773806,4.113656,3.7799487,3.7990952,4.967491,4.60777,4.1427565,3.9211788,3.904747,3.6657236,3.410537,3.422382,3.287884,4.410491,4.225665,3.7111378,3.643953,3.9184346,3.8733091,3.7226596,3.6732955
3_8_Adv_1,2.6667147,2.6167607,2.9560196,3.0510054,3.0173557,2.9129918,2.6899939,2.6789894,2.800296,3.9233973,3.4939497,3.379768,3.3132591,4.0734825,3.3110666,3.088264,3.6266804,3.2418416,3.130072,4.7530465,4.073215,3.6111379,3.4519856,3.2473247,2.6984637,2.7617176,2.717663,2.5960433,3.9142632,3.473317,2.9754863,2.8658383,3.4071963,3.2195199,2.9728143,2.838129
3_8_Adv_2,2.6913354,2.6752741,2.8033993,3.0237901,2.8798504,2.9010289,2.7202199,2.7214615,2.8653083,3.7023976,3.299534,3.2251222,3.0200996,4.1553907,3.266087,3.0175662,3.5869186,3.201675,3.1568477,4.608663,4.0543694,3.528765,3.3046288,3.1671803,2.773164,2.8833168,2.8543522,2.5944514,3.7780201,3.4135435,3.0605361,2.8815265,3.2614079,3.2321818,3.1580975,3.0702875
3_8_Adv_3,3.1111045,2.9954114,3.2050047,3.2367337,3.1251147,3.144956,3.0030906,2.9950538,3.0691242,3.6628737,3.5407345,3.3576055,3.3490093,3.8656352,3.4923606,3.314729,3.6919088,3.4778414,3.4071803,4.142938,3.8052993,3.5048065,3.3938212,3.2776163,3.0451965,3.072663,3.0570421,2.825627,3.614714,3.4774017,3.2681158,3.1272588,3.4431598,3.3638291,3.246131,3.1779718
3_8_Adv_4,2.9986486,3.065629,3.2173975,3.3800538,3.2175615,3.2977421,2.9745183,3.0152712,3.038727,4.044412,3.6876786,3.5066426,3.4236076,4.35717,3.5523803,3.5107732,3.7374582,3.3515809,3.2171314,5.0821943,4.448402,3.7478986,3.612611,3.5163486,3.109449,3.140033,3.1397855,2.939233,4.098374,3.792777,3.3674595,3.2985475,3.6626773,3.4127917,3.3740356,3.1724558
3_8_Adv_5,2.9047253,2.7446203,3.118315,3.224008,3.10637,3.0796092,2.927317,2.9555123,3.0723739,3.9795282,3.5198288,3.4314928,3.3080719,4.5403333,3.516356,3.3091726,3.9212344,3.2801695,3.2386897,5.1822166,4.4383073,3.7977698,3.55043,3.427406,2.9863749,3.0146332,3.001985,2.9231622,4.0706687,3.710524,3.2393906,3.0932283,3.4734023,3.369081,3.2506547,3.0553591
