unique_paragraph_id,align_idx,Llama-2 7B Mean,Llama-2 13B Mean,OPT 6.7B Mean,Pythia 2.8B Mean,Pythia 6.9B Mean,GPT-J 6B Mean,Mistral-v0.1 7B Mean,Mistral-v0.3 7B Mean,Mistral-Instruct-v0.3 7B,GPT-2 117M Mean,GPT-2 345M Mean,GPT-2 774M Mean,GPT-2 1558M Mean,GPT-Neo 125M Mean,GPT-Neo 1.3B Mean,GPT-Neo 2.7B Mean,OPT 350M Mean,OPT 1.3B Mean,OPT 2.7B Mean,Pythia 70M Mean,Pythia 160M Mean,Pythia 410M Mean,Pythia 1B Mean,Pythia 1.4B Mean,Gemma 7B Mean,Recurrent-Gemma 9B Mean,Gemma-2 9B Mean,GEMMA-2 27B,RWKV-4 169M Mean,RWKV-4 430M Mean,RWKV-4 3B Mean,RWKV-4 7B Mean,Mamba 370M Mean,Mamba 790M Mean,Mamba 1.4B Mean,Mamba 2.8B Mean
1_1_Adv_2,35,4.377479,4.6242414,4.2526946,4.3201976,4.1527452,4.4518447,4.4053607,4.342944,4.465286,4.377961,4.40061,4.2542977,4.130038,4.740577,4.6284723,4.5341787,4.798657,4.4280324,4.273002,5.9225373,5.054157,4.4271226,4.591305,4.560897,4.5182643,4.2897444,4.3367743,4.3578405,5.0788584,4.606067,4.3524804,4.3446646,4.4734383,4.5128703,4.34716,4.6345296
1_1_Adv_2,36,3.889885,3.86553,3.5625587,3.598054,3.7746434,3.8411672,3.829806,3.8111398,4.0911684,3.9686778,3.8722544,3.885851,3.7250915,4.026864,3.913797,3.8362849,3.8929362,3.6351035,3.471146,4.6583505,4.3937125,4.122656,3.867416,3.931492,3.8794703,3.7455163,3.8335247,3.9065373,4.22913,4.008507,3.829308,3.6771283,3.8259497,3.736157,3.9054744,3.8733337
1_1_Adv_2,37,5.0778913,4.937146,5.2246027,5.44434,5.4000583,5.4633007,5.291269,5.2345815,5.5486875,5.3618402,5.1314273,5.23291,5.224775,5.6233287,5.494676,5.545154,5.3533225,5.065788,4.899642,6.15752,5.67671,5.8254185,5.4214454,5.460937,5.3419714,5.1136417,5.5940757,5.2113714,5.5562115,5.452654,5.5593934,5.445223,5.4529166,5.736662,5.587164,5.288929
1_1_Adv_3,38,3.426269,3.3982577,3.5304048,3.5269463,3.5771513,3.457744,3.4976065,3.50652,3.6400225,3.9520595,3.6032815,3.6573033,3.4815588,4.19875,3.6156662,3.574993,3.8719928,3.589254,3.5585332,4.39007,4.1460648,3.8498003,3.818286,3.6494684,3.454942,3.4433904,3.7233112,3.3015554,3.776924,3.765136,3.481144,3.438003,3.616854,3.6826353,3.4527915,3.4213793
1_1_Adv_3,39,3.7786095,3.7157803,3.8926759,3.9806056,3.845899,3.7921655,3.7112699,3.725525,3.9457054,4.698413,4.149673,3.9560068,3.906048,4.735969,4.0168037,3.9171028,4.51447,3.9852674,4.0361657,5.1491094,4.56183,4.4819365,4.2164774,4.122326,3.7873292,3.781073,3.8326242,3.7726877,4.4546084,4.1677847,3.78457,3.7684498,4.395622,4.111671,3.784069,3.7612357
1_1_Adv_3,40,4.29512,4.2850003,4.4053383,4.6197805,4.418572,4.528811,4.365469,4.353638,4.5703416,4.7601504,4.4587445,4.4091535,4.3360076,4.632298,4.389915,4.5364037,4.5472803,4.685215,4.4884515,4.6744113,4.9687805,4.587236,4.503863,4.5125957,4.4489584,4.5269375,4.6039753,4.3475127,4.7250195,4.6366177,4.509582,4.4023566,4.55601,4.578643,4.2610044,4.2639976
1_1_Adv_4,41,3.9328442,3.9766445,4.0786486,4.1255484,4.0150156,4.1633177,3.8640237,3.8908794,3.940077,4.4152274,4.205152,4.2222013,4.0259724,4.721248,4.139279,4.2512116,4.4705043,4.1549687,4.0998545,5.2144303,4.5716176,4.1702623,4.076659,4.1599107,3.8856065,3.9170585,4.061153,4.0410156,4.6295214,4.113997,4.207538,4.020275,4.473869,4.263056,4.0223308,3.9921327
1_1_Adv_4,42,3.452071,3.6461143,3.6979284,3.8018503,3.793553,3.9975483,3.6788776,3.7173278,3.8060808,4.1250157,3.986804,3.983752,3.894618,4.581357,4.1663384,4.1062107,4.372779,4.001743,3.8519316,4.567201,4.563022,4.2835913,4.3754506,4.0655346,3.6180027,3.6334193,3.7031882,3.733896,4.482219,4.030441,3.6977189,3.9087937,4.290569,3.9329193,4.058947,3.7418878
1_1_Adv_4,43,3.610155,3.7152288,3.6064036,3.7102392,3.8588274,3.6452782,3.6455226,3.666619,3.7445269,4.0691023,3.691395,3.6274714,3.656584,4.786366,3.7472224,3.79443,4.146586,3.827036,3.6946828,4.965573,4.670173,4.1514573,3.8821933,3.681187,3.6990292,3.7310784,3.9706645,3.5384843,4.3822722,4.3638396,3.8836377,3.7274075,3.8905375,4.0291066,3.7178009,3.5815437
1_1_Adv_4,44,3.1429448,3.1152525,3.1619785,3.0129936,3.1364245,3.1409705,3.208447,3.187292,3.2475505,3.3079877,3.1910195,3.1155953,3.097644,3.744342,3.4216492,3.3004105,3.3360224,3.1758673,3.0787919,3.8419812,3.8185987,3.271886,3.427205,3.3299084,3.2396057,3.2744303,3.2962196,3.0922916,3.611597,3.3328114,3.172966,3.2138903,3.3854146,3.3935006,3.1563141,3.2044685
1_1_Adv_5,45,3.9089336,3.9670525,4.009044,3.9538016,3.8575776,3.7476242,4.0219603,4.035148,4.2963734,4.18044,4.2150598,4.0350294,3.7456367,4.669088,4.1041865,4.010587,4.403218,4.0112834,3.9550068,5.886978,4.7997847,4.371428,4.084657,4.1011915,4.092163,3.9310977,4.4974976,3.8411102,4.539375,3.9855328,3.876608,3.8624525,4.1942754,3.9149384,4.0044785,3.9385262
1_1_Adv_5,46,5.1928263,4.9714313,5.2167554,5.4827347,5.3400087,4.939491,5.249246,5.177811,5.2967386,5.2828593,5.0752964,5.087599,5.1049,5.652413,5.246944,5.5700564,5.5953054,5.2053742,5.4504576,6.2731752,5.973195,5.5642986,5.6070566,5.3652744,5.2325726,5.113757,5.24054,5.154846,5.5825624,5.6289196,5.398456,5.158974,5.6710467,5.4981093,5.493629,5.459177
1_1_Adv_5,47,3.9700541,4.033349,3.858991,3.9587314,3.8256333,3.907289,3.9599347,3.9707103,4.2605047,3.8398957,3.955794,3.6943645,3.5281289,4.170447,3.9375157,3.8700855,3.862653,3.9376187,3.9295201,4.0044684,4.1005754,4.084718,3.926736,3.9296958,4.165963,3.955323,3.8802733,4.0402346,4.314241,3.8914628,3.7649765,3.8774972,4.1153994,3.8367946,3.7742467,3.8993783
1_1_Adv_5,48,3.7128446,3.952072,3.7953298,3.8788824,3.8295317,3.9402566,3.6164305,3.5878978,3.7895608,4.4418945,4.310737,4.1387963,4.007214,4.614009,4.359884,4.291527,4.3615675,4.0803633,4.18739,5.3528647,5.109615,4.6348743,4.1949086,4.0096617,3.8705292,3.820109,3.9068272,3.9326174,4.7535114,4.3715076,3.7757366,3.6872036,4.4213824,3.9317446,4.0298705,3.953233
1_1_Adv_6,49,4.318802,3.9950285,4.021346,4.2246027,4.0810943,4.3082037,4.0146217,4.0267267,4.2404475,4.694601,4.440423,4.1018972,4.181772,5.3446603,4.5600767,4.319377,4.7134366,4.041339,3.9681919,6.0855055,5.84489,4.741614,4.6351223,4.4077215,4.145,3.985461,4.253383,3.9204366,5.181974,4.6979194,3.864834,4.213054,4.554087,4.325192,4.1465626,4.0840116
1_1_Adv_6,50,4.6886263,4.9387536,4.886617,4.9703493,5.218363,5.0791087,4.8700113,4.793421,4.959164,5.422234,5.2249513,5.287791,4.9598646,5.5305195,5.246016,5.245101,5.3160467,4.9510694,5.0986547,6.0862503,5.7501273,5.551199,5.17539,5.159555,4.890053,4.799566,5.126335,4.7586775,5.894493,5.2014704,5.077831,5.018427,5.323607,5.054453,5.1824093,4.938924
1_1_Adv_6,51,3.9200172,4.073557,4.341889,4.5066304,4.1807513,4.1021037,3.9846146,3.947877,4.268176,4.701738,4.4758554,4.2655883,4.26114,4.916935,4.5284324,4.489525,4.6567426,4.38409,4.39261,6.0682445,5.1791267,4.9650855,4.4806037,4.510747,4.055141,4.210688,4.1305823,3.8338673,5.0348105,4.923548,4.2397084,4.137484,4.5968323,4.525467,4.352873,4.208121
1_1_Adv_6,52,2.5324068,2.4224522,2.566709,2.7247984,2.5560646,2.5987203,2.320868,2.370416,2.4614935,3.346018,2.9596434,2.7657902,2.593547,3.73368,3.0403757,2.8037605,3.4295359,2.7953594,2.7978919,4.4977474,4.016909,3.2530484,3.1356587,2.9366121,2.4022229,2.5647733,2.5416598,2.2536144,3.6275024,3.304334,2.512451,2.568449,3.23827,2.8005798,2.7165356,2.676659
1_1_Adv_7,53,6.221705,6.6140604,6.2678843,6.526986,6.719166,6.395473,6.411247,6.630452,6.7866373,7.1950164,6.945543,6.439707,6.6213274,7.774156,7.4603934,7.4184666,7.256724,6.7644005,6.966615,8.320591,8.12043,7.892061,6.8245873,7.0070148,6.9759007,7.181358,7.635254,6.1572266,7.058071,7.2018013,6.3002014,6.2510815,7.2270546,7.065644,6.7288423,6.2955074
1_1_Adv_7,54,3.4235685,3.283942,3.3294015,3.2902117,3.491459,3.4048572,3.477548,3.487787,3.690753,3.0589795,2.9659038,3.2097538,3.2302842,3.57641,3.3838847,3.355854,3.212004,3.294845,3.4809134,3.9098544,3.4401283,3.3426523,3.2658162,3.4590704,3.4728436,3.4971645,3.2818696,3.3538818,3.4531102,3.280226,3.3722396,3.3180745,3.3364718,3.3670847,3.3011286,3.610008
1_1_Adv_7,55,2.7819173,2.837532,2.895283,2.8055243,2.8114743,2.8301778,2.7849627,2.7790713,3.0258555,2.8740492,2.6178367,2.4846354,2.537654,2.9445,2.8491874,2.8412824,2.9403996,2.818039,2.9152951,3.6643496,3.1721954,2.7473836,2.7618897,2.735728,2.8499331,2.799244,2.893589,2.7004967,3.032683,2.8642087,2.8915586,3.0373964,2.9925158,2.822079,2.7695181,2.8729982
1_1_Adv_7,56,4.3820906,4.3684983,4.597225,4.5938606,4.457326,4.3825808,4.5054135,4.445544,4.5379004,4.754349,4.491568,4.4353333,4.2081194,5.0376725,4.7453747,4.410865,4.787266,4.5804324,4.6881,5.3752837,4.992048,4.8617845,4.7280827,4.6325283,4.640446,4.5603848,4.407345,4.4581604,5.0405807,4.6830506,4.442105,4.5628824,5.1398106,4.870786,4.7086473,4.646323
1_1_Adv_7,57,3.1933389,3.30475,3.7558048,4.1171107,3.800567,3.796035,3.3615975,3.3302932,3.3917267,4.3796935,4.095728,3.9544513,3.8878636,4.617569,4.0118585,4.0684543,4.3220444,4.1995125,4.0332813,4.882726,4.5851803,4.524089,4.1488442,4.16129,3.6514373,3.4600937,3.5795016,3.310138,4.522102,4.2927947,3.8751247,3.8657336,4.3754826,4.2927732,4.063014,3.699489
1_1_Adv_7,58,2.746163,2.722273,2.8058865,2.7992887,2.7267163,2.725243,2.6285846,2.6579778,2.6749797,3.3250313,3.0611982,2.895208,2.8997142,3.2045102,2.986476,2.7843108,2.9718137,3.0012364,3.0322957,3.5724056,3.274911,3.0556273,2.9594111,2.8638098,2.7049687,2.6832325,2.8471022,2.61172,3.0954003,2.9194946,2.6671083,2.6234019,3.050573,2.826141,2.8226602,2.7043204
1_1_Adv_7,59,5.746752,6.133871,6.3231916,6.115858,5.8471923,6.271708,5.685984,5.8722124,6.268062,6.1839695,6.340417,6.0707316,5.684766,6.367906,6.0530076,5.833929,6.652579,6.658879,6.303764,7.07613,6.5478797,6.177753,6.476334,6.299102,5.7237267,5.8374987,6.338135,5.748291,6.702791,6.0610037,6.083992,5.5557423,6.3356514,5.9628916,5.919898,6.146771
1_1_Adv_7,60,3.1032746,2.939493,3.0611656,3.4134216,3.194142,3.3627248,2.9944046,2.991414,3.2016416,3.8537426,3.6254795,3.203371,3.2775364,3.9141357,3.4767666,3.399257,3.6118727,3.1936407,3.1729636,4.9432774,4.353227,3.9055128,3.5630574,3.3728096,2.9030342,2.8661747,3.2250078,2.7986546,3.9313924,3.586771,3.1980267,3.154019,3.580709,3.534549,3.3608892,3.1819136
1_1_Ele_1,28,3.0901394,2.8267257,2.9022286,3.192651,3.072934,3.0772703,3.0261955,2.8866158,3.5410178,3.4165041,3.3592584,3.1086845,3.2197664,3.538496,3.008834,3.2401636,3.3559902,3.1208756,3.1071608,4.3900313,3.773873,3.4424982,3.3806694,3.270785,3.164113,3.1802351,2.9902637,3.1627934,3.3773296,3.4452496,3.1796243,2.8955326,3.7118852,3.34153,3.180704,3.1105814
1_1_Ele_1,29,3.820334,3.8710537,3.9247196,3.963913,3.8152382,3.8585682,3.7713964,3.817294,3.9975085,4.0143304,3.9155746,3.686781,3.7447073,4.6229844,4.0068283,4.0690546,4.326328,4.10229,3.8913436,4.9090085,4.4510107,3.8138509,3.9681368,3.8166234,3.622537,3.811253,4.102882,3.7377522,4.088006,3.852918,3.8396373,3.7037256,3.9209447,4.007523,3.9183161,4.0557966
1_1_Ele_1,30,2.932132,2.9953358,3.2462223,3.124866,3.0898843,3.048615,2.8305855,2.8124163,2.996447,3.323873,3.1612313,3.0598826,3.095135,3.7784736,3.0773108,3.1684358,3.4107926,3.1536958,3.1284435,4.5601444,3.6356826,3.2344398,3.3412435,3.0116785,2.9298744,3.036735,3.1239896,3.0018365,3.6228893,3.1697204,3.0578105,3.0675695,3.2150002,3.331343,3.1151416,3.0812562
1_1_Ele_1,31,4.0061975,3.805247,4.0128145,4.198214,4.0651045,3.924727,3.6048656,3.6631722,3.8291166,4.6466937,4.281896,4.4525104,4.1061163,4.834323,4.2149343,4.459962,4.266619,4.1556582,4.186013,5.5747585,4.986462,4.5807366,4.3094897,4.3077183,3.6941218,3.911966,4.218876,3.6057522,4.70108,4.45332,4.0953145,4.1469545,4.5115285,4.2430983,4.2311687,4.025672
1_1_Ele_2,33,4.711942,4.848627,4.755555,4.491897,4.638985,4.6808734,4.678499,4.7305384,5.03923,4.856535,4.7123556,4.729157,4.735778,4.97613,4.7945867,4.840681,4.8910522,4.9254293,4.752892,5.4012165,4.8398747,4.873795,4.8319225,4.8630886,4.6309743,4.6074953,4.1736064,4.647827,5.0093455,4.911194,4.8477235,4.6080737,4.9029565,4.9393044,4.7671967,4.8782887
1_1_Ele_2,34,3.2083602,3.1302328,3.4029088,3.449996,3.3629625,3.2525728,3.165287,3.2014482,3.3456116,3.7907274,3.42756,3.3264825,3.3464851,4.058257,3.5640113,3.502207,3.6107266,3.4382596,3.4322948,4.2881236,4.214016,3.7748797,3.58736,3.522224,3.2238748,3.2261055,3.041045,3.1193378,3.9403276,3.5010397,3.2883756,3.2078078,3.618936,3.3806598,3.3424206,3.3379555
1_1_Ele_2,35,4.447312,4.50619,4.2077556,4.3276076,4.2549787,4.4567614,4.548923,4.566554,4.703853,4.3658466,4.2928786,4.1414175,4.2147145,4.9117684,4.6756506,4.576825,4.852348,4.3807435,4.4554853,5.817026,4.9675264,4.447353,4.609808,4.536945,4.529032,4.4601164,4.588607,4.3470054,4.8377366,4.573474,4.333654,4.4154277,4.4026504,4.4726562,4.2881846,4.5012064
1_1_Ele_2,36,3.6003158,3.6100688,3.4367142,3.353873,3.5519288,3.5196602,3.6042018,3.5833375,3.7943056,3.5602653,3.514821,3.5099564,3.4497101,3.6018593,3.6194096,3.5594,3.5843089,3.4118135,3.3331199,4.1536255,3.913883,3.8097534,3.5752153,3.584445,3.573096,3.6726015,3.580695,3.5964227,3.7712073,3.6792836,3.538687,3.5625353,3.5716252,3.520984,3.6448903,3.5791197
1_1_Ele_2,37,6.525051,6.5610476,6.31057,6.386622,6.4050493,6.0046334,6.8795576,7.0080414,7.6204367,5.3978777,5.581983,5.955482,6.1216035,5.965408,5.927617,5.7388124,5.5751314,6.0615845,6.3530335,6.4200754,5.8583302,6.2362375,6.5500717,6.663043,7.184288,6.77003,7.234375,6.890625,6.7153177,6.3836584,6.445861,6.9661303,6.548976,6.772124,6.573596,6.717742
1_1_Ele_3,38,3.3496583,3.2657592,3.4048603,3.4124115,3.458836,3.4058068,3.3055992,3.3975835,3.4937718,3.594499,3.3530152,3.3388753,3.3134887,3.7097816,3.3852448,3.3274531,3.4849095,3.418443,3.4865475,4.026709,3.7691987,3.4304738,3.5968883,3.3822312,3.3936534,3.3931339,3.3721557,3.2023559,3.4975095,3.453469,3.366703,3.3337834,3.300859,3.4206574,3.3747635,3.2191384
1_1_Ele_3,39,4.3080363,4.3381443,4.4406247,4.5582504,4.312496,4.410346,4.4517245,4.507138,4.9034595,4.6643443,4.2748966,4.3632107,4.3153443,4.9340467,4.4980683,4.3682995,4.754846,4.358467,4.4275947,4.8413143,4.6278996,4.602988,4.46978,4.469806,4.337482,4.2024174,4.649858,4.4058948,4.7898474,4.4897127,4.2836437,4.3551884,4.5938697,4.3559527,4.2803245,4.3271227
1_1_Ele_3,40,4.1822824,4.3590527,4.3360457,4.5871377,4.4912753,4.3697505,4.6328845,4.563394,4.8210635,4.7827873,4.4064603,4.2590055,4.1816025,4.7996087,4.5764084,4.5877037,4.7405887,4.61317,4.529003,4.9372177,4.8316727,4.602942,4.502416,4.6002803,4.768221,4.846257,4.7182617,4.4807534,4.911038,4.9210734,4.4511695,4.3373694,4.6639028,4.721581,4.2535872,4.4481044
1_1_Ele_4,41,3.666113,3.6147947,3.518421,3.653113,3.5693974,3.6018052,3.4614751,3.4721572,3.5228693,3.999039,3.751009,3.801269,3.7645214,4.357588,3.8176484,3.6507158,3.8456876,3.635146,3.7311497,4.6349163,4.299701,3.8021443,3.8188772,3.67207,3.5612833,3.5512996,3.6542742,3.5716145,4.217615,3.9322922,3.829266,3.6590216,3.7526739,3.7605093,3.6137025,3.554008
1_1_Ele_4,42,3.293039,3.5079572,3.4976428,3.5396187,3.547679,3.6986022,3.493682,3.6038237,3.686405,3.9198463,3.6929488,3.7965624,3.5739076,4.1891384,3.837136,3.7675009,4.068719,3.7796628,3.736738,4.3591466,4.3487864,4.031224,3.9710615,3.7889109,3.4819982,3.5386636,3.5486863,3.736329,4.098286,3.975625,3.525313,3.5898201,4.034557,3.723967,3.733323,3.5668535
1_1_Ele_4,43,4.189333,4.194634,3.9731882,4.0635204,4.0347276,4.0965395,4.1641703,4.207262,4.4024467,4.2618237,4.1876206,4.23381,4.056337,4.491306,4.1941504,4.145836,4.419592,4.222595,4.424163,4.6570215,4.7602177,4.4305196,4.066189,4.2067046,4.0865374,4.416457,4.5149355,4.285271,4.447338,4.3437977,4.203134,4.2661977,4.43152,4.364663,4.3085265,3.791542
1_1_Ele_5,45,4.022678,4.0573997,4.0210166,3.839014,3.8502614,3.6337533,4.059643,4.073123,4.129247,3.7670352,3.8749495,3.8390489,3.7865124,4.45076,3.8510633,3.784956,4.1550307,3.8221722,4.0740404,5.267828,4.609657,4.0337534,3.663692,3.8914423,4.2103724,3.9683363,4.1154785,3.9959106,4.1369343,3.9488902,3.6472492,3.8089836,4.0521793,3.9207966,3.9813588,3.9867642
1_1_Ele_5,46,5.6786146,5.791721,5.9795294,5.595802,5.9086456,5.67231,5.9258523,6.013225,6.122583,6.1629667,5.6720166,5.636611,5.734252,6.571846,5.5879498,5.853259,6.6493335,6.17093,6.2000866,6.943997,6.723861,6.0573425,6.1208143,5.797541,5.7775416,5.482529,6.4097657,5.230078,6.165652,6.201258,5.8029103,5.8314524,6.0155745,5.8730536,6.020571,5.7177353
1_1_Ele_5,48,3.9906304,4.0920534,3.9422975,4.064194,4.067545,4.0983906,3.9192638,3.8850596,4.0735817,4.6844544,4.700039,4.3702917,4.218862,4.73368,4.5486236,4.303908,4.349829,4.259967,4.3882923,5.1241436,4.9379063,4.5988264,4.637303,4.207881,4.0627317,4.287113,4.2137947,3.9654524,4.961372,4.543967,4.0097303,3.836507,4.3224874,4.2091546,4.1864786,4.0065246
1_1_Ele_6,51,3.781886,3.6205306,3.8960621,3.9571638,3.8971715,3.7396867,3.7395952,3.762773,3.9441504,4.0926886,3.9814343,4.068808,3.7457545,4.2796903,4.0627728,4.1317277,4.1441636,3.9696143,3.962008,4.9811306,4.17709,4.170992,3.9314978,3.9967208,3.7639241,3.7587981,4.0330677,3.5699675,4.3625984,4.1634293,4.009882,4.018418,3.9910865,4.097668,4.1835246,3.8889775
1_1_Ele_6,52,2.6220763,2.623402,2.5656059,2.7548232,2.6775534,2.555527,2.4458692,2.4537008,2.5511382,3.3895001,3.0553863,2.6707337,2.5296314,3.7474446,3.0033753,2.7301824,3.3201516,2.7612667,2.672437,4.395358,3.8182533,3.2039065,3.0918555,2.905623,2.441194,2.5276258,2.6165185,2.3133228,3.6042707,3.328015,2.5062468,2.454595,3.1613545,2.778031,2.6585445,2.6051633
1_1_Ele_7,53,6.221705,6.6140604,6.2678843,6.526986,6.719166,6.395473,6.411247,6.630452,6.7866373,7.1950164,6.945543,6.439707,6.6213274,7.774156,7.4603934,7.4184666,7.256724,6.7644005,6.966615,8.320591,8.12043,7.892061,6.8245873,7.0070148,6.9759007,7.181358,7.635254,6.1572266,7.058071,7.2018013,6.3002014,6.2510815,7.2270546,7.065644,6.7288423,6.2955074
1_1_Ele_7,55,2.7819173,2.837532,2.895283,2.8055243,2.8114743,2.8301778,2.7849627,2.7790713,3.0258555,2.8740492,2.6178367,2.4846354,2.537654,2.9445,2.8491874,2.8412824,2.9403996,2.818039,2.9152951,3.6643496,3.1721954,2.7473836,2.7618897,2.735728,2.8499331,2.799244,2.893589,2.7004967,3.032683,2.8642087,2.8915586,3.0373964,2.9925158,2.822079,2.7695181,2.8729982
1_1_Ele_7,56,4.333639,4.2141223,4.5050607,4.585157,4.4333115,4.3830023,4.3623176,4.3367796,4.4794407,4.592525,4.3167915,4.3225384,4.3996186,4.879628,4.6589017,4.44443,4.6784115,4.5364094,4.5193834,5.4423046,5.073271,4.9284344,4.38267,4.649942,4.551168,4.3475423,4.2748446,4.357883,4.816371,4.4960685,4.3107243,4.359512,4.7018986,4.5930896,4.3856044,4.4523168
1_1_Ele_7,57,3.314155,3.4386058,3.673822,4.0961895,3.7824693,3.762626,3.3810754,3.3406482,3.4224815,4.3737373,4.2028985,3.927896,3.622692,4.8437953,4.094226,3.9287198,4.588784,4.097591,3.9350905,5.1220655,4.963729,4.2635307,4.020403,3.9632397,3.7362595,3.497366,3.8136113,3.3430634,4.4396653,4.5849977,3.777145,3.7622209,4.1676407,4.13667,3.9660954,3.783279
1_1_Ele_7,58,2.7439117,2.7517176,2.7700465,2.808717,2.7030737,2.7122335,2.620994,2.6375227,2.7297366,3.1811886,2.980614,2.8179893,2.794916,3.1295426,2.8501651,2.9304028,2.9981003,2.9597995,2.954951,3.4488409,3.182,3.120258,2.952467,2.7309196,2.730231,2.7099812,2.6343486,2.6222026,3.0874233,3.0005875,2.7312546,2.6862042,2.9172451,2.8409202,2.8746712,2.771064
1_2_Adv_1,61,3.5300643,3.310932,3.6630926,3.6445286,3.7898798,3.700575,3.4287608,3.388832,3.4526348,4.452712,3.9189672,3.783437,3.8389394,4.883987,4.548917,3.6848266,4.377876,3.774003,3.7692106,6.284946,5.1917253,4.9552536,4.345917,4.264554,3.7978022,3.6944702,3.7825239,3.1844375,5.164235,4.381333,4.035068,3.8206441,4.6685333,4.463243,4.0600095,4.404411
1_2_Adv_1,62,3.421855,3.2852697,3.3469946,3.4385355,3.2633708,3.185702,3.2826715,3.372922,3.4260871,3.756634,3.697646,3.6771488,3.525077,4.3508143,3.6606276,3.6270514,3.8957162,3.6312802,3.647491,4.6350856,4.27503,3.9600735,3.7236843,3.681197,3.5087926,3.506173,3.5843575,3.2117188,4.132746,3.6927605,3.58633,3.4867032,3.7464852,3.7151942,3.4967315,3.423288
1_2_Adv_1,63,2.9252586,2.9519444,3.128901,3.14669,2.993988,3.0552583,2.7773643,2.782076,2.8832185,3.5729718,3.3254201,3.2082076,3.1315055,3.685909,3.3994987,3.2888856,3.6571176,3.251844,3.0541203,4.1474595,3.7326233,3.6683648,3.264492,3.2696166,2.9317446,2.91903,2.9496155,2.795044,3.6724699,3.3692203,3.2415686,3.0348585,3.4638295,3.2866354,3.130846,3.0624945
1_2_Adv_1,64,3.3480835,3.0836823,3.8773541,3.8608902,3.6855054,3.6143868,3.2762249,3.221086,3.3951988,4.384646,3.9209595,3.8746533,3.8490748,4.420517,4.1540484,4.078445,4.4482036,4.1171536,4.1025157,4.9018006,4.572124,4.227827,4.0274043,4.0103793,3.2318885,3.545948,3.4063106,2.9497046,4.293151,4.0276003,3.8169303,3.3809476,3.9693751,3.973826,3.7837949,3.6220722
1_2_Adv_2,65,2.9031372,2.9039204,2.9683433,2.73627,2.9171789,2.7798958,2.898566,2.8474314,3.0192094,3.295632,3.0112877,2.6891744,2.919375,3.638088,2.8924756,3.0193317,3.5138843,3.2217603,2.9699175,3.8517878,3.3162425,3.204449,2.959762,2.928842,2.9901686,2.8800986,3.6116662,3.0257661,3.3120959,3.0908625,3.0091147,2.9386175,2.791439,3.028155,2.882286,2.8589578
1_2_Adv_2,66,3.065493,3.0678844,3.3170156,3.2990668,3.2580059,3.3758302,3.115771,3.123883,3.1639848,4.031976,3.451784,3.362414,3.2824965,3.7568293,3.3223321,3.2810743,3.8682358,3.5867758,3.31794,4.2852917,3.8974726,3.3769882,3.400502,3.431696,3.163523,3.210314,3.075971,2.7468119,3.3989925,3.3770301,3.3424487,3.2926247,3.35069,3.3737383,3.2423985,3.3219843
1_2_Adv_2,67,3.3325112,3.241123,3.4715896,3.2879155,3.1192477,3.1041324,3.2493644,3.196407,3.4242628,3.626986,3.5940826,3.3698878,3.3388035,3.8237693,3.1435125,3.0475578,3.855654,3.6280124,3.4481277,3.9221747,3.8265102,3.5651932,3.327789,3.2884529,3.4029224,3.457418,3.3400922,3.0911953,3.6509259,3.5293348,3.3365273,3.126022,3.6001332,3.4209344,3.1790988,3.0598924
1_2_Adv_2,68,2.7868867,2.694794,2.9004707,2.8455057,2.7749307,2.7638688,2.6367807,2.6520503,2.6522286,3.1499748,3.0030417,2.7328367,2.8881726,3.901778,2.8883576,2.8129387,3.3748937,3.0522773,2.9491632,4.203935,3.5699718,3.2057917,2.7736487,2.8352857,2.7251174,2.6114047,2.681246,2.6114278,3.4598005,3.2869997,2.7090437,2.8314111,3.1300123,3.026492,2.871393,2.7101548
1_2_Adv_2,69,4.8216243,4.467168,4.5393896,4.4459095,4.59468,4.526561,4.750804,4.781915,5.027554,4.5753508,4.566152,4.5641775,4.505494,5.564208,4.88452,4.8337555,4.5939,4.680724,4.7514496,5.9487762,5.312646,4.874414,4.633311,4.61433,4.6026354,4.4485617,4.728125,4.3365235,5.429512,4.811381,4.557229,4.6532936,4.742017,4.429846,4.7289186,4.434743
1_2_Adv_2,70,3.9442477,3.8112495,4.19181,4.3470645,4.1287255,4.1709843,4.0917115,4.1308475,4.1728444,4.5470862,4.2081213,4.158424,4.154115,5.0536556,4.4974194,4.2137465,4.6236253,4.5031877,4.296932,5.407934,5.095582,4.5797153,4.624004,4.400886,3.8476105,3.9805918,4.4964876,3.536247,4.71878,4.5628796,4.0984406,4.1531663,4.3041487,4.2267537,4.03432,4.2133484
1_2_Adv_3,71,3.83382,3.7144077,3.907085,4.045558,3.8161032,3.8860667,3.8533735,3.8834217,3.9730299,3.945461,3.9466143,3.6448863,3.5403073,4.3067493,3.9995587,3.7863922,4.038295,3.8054495,4.0986247,4.6778975,4.3925443,3.9153826,3.965179,3.8683429,3.95428,3.7946522,3.7051775,3.6893084,4.244398,4.032505,3.9032695,3.8207643,3.9531965,4.0156794,3.8695362,3.7618167
