index,text_id,s_idx,sentence,align_idx,level,unique_paragraph_id,total_integration_cost,avg_integration_cost,max_integration_cost
168,1_2_5,5.0,"Doctors should be cautious about the clinical potential of this hormone until we know much more about its benefits and risks, in much larger studies,"" said Simon Baron-Cohen.",86,Adv,1_2_Adv_5,16.0,0.45714285714285713,8.0
169,1_2_5,1.0,"But, the scientists were surprised to find that oxytocin did not help the children in social recognition tasks.",82,Ele,1_2_Ele_5,8.0,0.4,2.0
170,1_2_5,2.0,It is also not known yet if oxytocin only has benefits for people with autism or has any bad side effects.,83,Ele,1_2_Ele_5,12.0,0.48,3.0
171,1_2_5,3.0,"Finally, oxytocin effects only last about 45 minutes, so it might be difficult to use it as a treatment.",84,Ele,1_2_Ele_5,7.0,0.2916666666666667,3.0
172,1_2_5,4.0,"""This study has a lot of evidence from animal and human work to show that oxytocin helps, but we need more research,"" said Simon Baron-Cohen.",85,Ele,1_2_Ele_5,22.0,0.7096774193548387,10.0
174,1_2_6,1.0,"Uta Frith, who studies autism at University College London, said: ""According to this study, oxytocin may have the effect of making faces more interesting as assessed by greater activity in brain structures concerned with reward evaluation.",87,Adv,1_2_Adv_6,22.0,0.5116279069767442,4.0
175,1_2_6,2.0,"Disappointingly, this effect is seen only in brain activity and not in behavior.",88,Adv,1_2_Adv_6,7.0,0.3888888888888889,2.0
176,1_2_6,3.0,"Demonstrating an effect on behavior will be critical if nasal spray treatment is to be of any value.""",89,Adv,1_2_Adv_6,10.0,0.5,2.0
177,1_2_6,1.0,"Uta Frith, who studies autism at University College London, said: ""According to this study, oxytocin may make faces more interesting.",87,Ele,1_2_Ele_6,15.0,0.5555555555555556,4.0
178,1_2_6,2.0,"Disappointingly, this effect is seen only in brain activity and not in behavior.""",88,Ele,1_2_Ele_6,7.0,0.3684210526315789,2.0
179,1_2_6,3.0,"She said that, if we want oxytocin to become a useful treatment for autism, we need to show that is has an effect on behavior.",89,Ele,1_2_Ele_6,15.0,0.5357142857142857,6.0
180,1_3_1,1.0,"They call him the Robin Hood of the banks, a man who took out dozens of loans, worth almost half a million euros, with no intention of ever paying them back.",90,Adv,1_3_Adv_1,10.0,0.2777777777777778,2.0
181,1_3_1,2.0,"Instead, Enric Duran handed the money out to projects that created and promoted alternatives to capitalism.",91,Adv,1_3_Adv_1,10.0,0.5263157894736842,3.0
182,1_3_1,3.0,"After 14 months in hiding, Duran is unapologetic, even though his activities could land him in jail.",92,Adv,1_3_Adv_1,12.0,0.5714285714285714,4.0
183,1_3_1,4.0,"""I'm proud of what I did,"" he said in an interview by Skype from an undisclosed location.",93,Adv,1_3_Adv_1,8.0,0.3333333333333333,3.0
184,1_3_1,1.0,They call him the Robin Hood of the banks. He is a man who took out loans for almost half a million euros and never paid the money back.,90,Ele,1_3_Ele_1,10.0,0.3225806451612903,3.0
185,1_3_1,3.0,Enric Duran gave the money to projects that created and supported alternatives to capitalism.,91,Ele,1_3_Ele_1,8.0,0.5333333333333333,1.0
186,1_3_1,4.0,"Duran has spent 14 months in hiding. He will not say he is sorry, even though he might go to prison for what he has done.",92,Ele,1_3_Ele_1,12.0,0.3870967741935484,3.0
187,1_3_1,6.0,"""I'm proud of what I've done,"" he said in an interview by Skype from a secret location.",93,Ele,1_3_Ele_1,8.0,0.32,3.0
188,1_3_2,1.0,"From 2006 to 2008, Duran took out 68 commercial and personal loans from 39 banks in Spain.",94,Adv,1_3_Adv_2,6.0,0.3157894736842105,2.0
189,1_3_2,2.0,"He farmed the money out to social activists, funding speaking tours against capitalism and TV cameras for a media network.",95,Adv,1_3_Adv_2,9.0,0.4090909090909091,2.0
190,1_3_2,3.0,"""I saw that, on one side, these social movements were building alternatives but that they lacked resources and communication capacities,"" he said.",96,Adv,1_3_Adv_2,21.0,0.7241379310344828,9.0
191,1_3_2,4.0,"""Meanwhile, our economy was perpetually growing, which lead to a system that created money out of nothing.""",97,Adv,1_3_Adv_2,10.0,0.4166666666666667,2.0
192,1_3_2,1.0,"From 2006 to 2008, Duran took out 68 loans from 39 banks in Spain.",94,Ele,1_3_Ele_2,6.0,0.375,2.0
193,1_3_2,2.0,He gave the money to social activists. They used the money to pay for speaking tours against capitalism and TV cameras for a media network.,95,Ele,1_3_Ele_2,14.0,0.5185185185185185,3.0
194,1_3_2,4.0,He said that these social activists didn't have enough money.,96,Ele,1_3_Ele_2,5.0,0.4166666666666667,2.0
195,1_3_2,5.0,"At the same time, he said, the economy was constantly growing, which created money from nothing.",97,Ele,1_3_Ele_2,9.0,0.42857142857142855,2.0
196,1_3_3,1.0,"The loans Duran swindled from banks were his way of regulating and denouncing this situation, he said.",98,Adv,1_3_Adv_3,16.0,0.8,5.0
197,1_3_3,2.0,He started slowly.,99,Adv,1_3_Adv_3,1.0,0.25,1.0
198,1_3_3,3.0,"""I filled out a few credit applications with my real details.",100,Adv,1_3_Adv_3,3.0,0.23076923076923078,1.0
199,1_3_3,4.0,"They denied me, but I just wanted to get a feel for what they were asking for.""",101,Adv,1_3_Adv_3,7.0,0.3333333333333333,2.0
200,1_3_3,5.0,"From there, the former table-tennis coach began to weave an intricate web of accounts, payments and transfers.",102,Adv,1_3_Adv_3,9.0,0.45,2.0
201,1_3_3,6.0,"""I was learning constantly.""",103,Adv,1_3_Adv_3,1.0,0.14285714285714285,1.0
202,1_3_3,7.0,"By the summer of 2007, he had discovered how to make the system work, applying for loans under the name of a false television production company.",104,Adv,1_3_Adv_3,10.0,0.3333333333333333,2.0
203,1_3_3,8.0,"""Then, I managed to get a lot."" €492,000, to be exact.",105,Adv,1_3_Adv_3,5.0,0.2631578947368421,2.0
204,1_3_3,1.0,"The loans Duran took out dishonestly from banks were his way of showing that this situation was wrong, he said.",98,Ele,1_3_Ele_3,17.0,0.7083333333333334,4.0
205,1_3_3,2.0,He started slowly.,99,Ele,1_3_Ele_3,1.0,0.25,1.0
206,1_3_3,3.0,He tried to take out a few bank loans using his real details.,100,Ele,1_3_Ele_3,6.0,0.42857142857142855,2.0
207,1_3_3,4.0,The banks said no.,101,Ele,1_3_Ele_3,3.0,0.75,1.0
208,1_3_3,5.0,"Then, he learned how to get money from the banks.",102,Ele,1_3_Ele_3,6.0,0.42857142857142855,2.0
209,1_3_3,6.0,"""I was learning all the time.""",103,Ele,1_3_Ele_3,2.0,0.2222222222222222,1.0
210,1_3_3,7.0,"By the summer of 2007, he learned how to make the system work - he took out loans under the name of a false television production company.",104,Ele,1_3_Ele_3,10.0,0.3333333333333333,2.0
211,1_3_3,8.0,"This way, he got a lot of money. €492,000, to be exact.",105,Ele,1_3_Ele_3,4.0,0.23529411764705882,1.0
212,1_3_4,1.0,"Duran was arrested in Spain in 2009, on charges brought against him by six of the 39 banks that had lent him money.",106,Adv,1_3_Adv_4,9.0,0.34615384615384615,2.0
213,1_3_4,2.0,"He spent two months in prison before being bailed for €50,000.",107,Adv,1_3_Adv_4,4.0,0.3076923076923077,1.0
214,1_3_4,3.0,"In February 2013, facing up to eight years in prison, he decided to flee rather than stand trial.",108,Adv,1_3_Adv_4,15.0,0.7142857142857143,7.0
215,1_3_4,4.0,"""I don't see legitimacy in a judicial system based on authority, because I don't recognize its authority,"" he said.",109,Adv,1_3_Adv_4,15.0,0.5555555555555556,8.0
216,1_3_4,5.0,"His actions, he said, were in the vanguard of a worldwide debate on the economic crisis. The timing pushed the anti-capitalist movement into the light, just as many Spaniards were seeking alternatives to a system that had wreaked havoc on their lives.",110,Adv,1_3_Adv_4,31.0,0.6326530612244898,11.0
217,1_3_4,1.0,Duran was arrested in Spain in 2009.,106,Ele,1_3_Ele_4,4.0,0.4444444444444444,2.0
218,1_3_4,2.0,"He spent two months in prison; then, they let him out on €50,000 bail.",107,Ele,1_3_Ele_4,5.0,0.2631578947368421,2.0
219,1_3_4,3.0,"In February 2013, with the possibility of up to eight years in prison, he decided to run away.",108,Ele,1_3_Ele_4,14.0,0.6666666666666666,8.0
220,1_3_4,4.0,His actions in 2006 to 2008 made many people notice the anti-capitalist movement for the first time. This happened at a time when many Spanish people were looking for alternatives to a system that has caused problems in their lives.,110,Ele,1_3_Ele_4,19.0,0.4418604651162791,5.0
222,1_3_5,1.0,"While the same actions would probably be better understood in today's Spain, he said that they would not be needed.",111,Adv,1_3_Adv_5,11.0,0.4074074074074074,3.0
223,1_3_5,2.0,"The anti-capitalist movement has grown from a fringe movement to one supported by thousands of Spaniards, he said, evidenced by the widely supported movements such as the Indignados.",112,Adv,1_3_Adv_5,14.0,0.42424242424242425,6.0
224,1_3_5,3.0,"Duran is widening his focus to include Spain's justice system, by promoting restorative justice.",113,Adv,1_3_Adv_5,7.0,0.4117647058823529,1.0
225,1_3_5,4.0,"""The people in Spain who believe that banks don't work, they think that I don't owe anything. I also think that,"" he said. ""But there is a part of a population that is not in agreement with us and I think I should respond to that."" In his case, he said, the element of reciprocity he could offer to banks might lie in the insight he gleaned from years of obtaining bank loans fraudulently. He could share his thoughts on ""which best practices work and the bad ones that don't, for the general population and for bank workers"".",114,Adv,1_3_Adv_5,0.0,0.0,0.0
226,1_3_5,1.0,"In today's Spain, thousands of people support the anti-capitalist movement and groups such as the Indignados.",112,Ele,1_3_Ele_5,10.0,0.5263157894736842,5.0
227,1_3_5,2.0,"Duran says he does not want to give back the money to the banks but he can offer them something. He learned a lot in the years when he was taking loans out dishonestly, so he can show the banks how they can improve things for people in general and for bank workers.",114,Ele,1_3_Ele_5,30.0,0.5172413793103449,7.0
230,1_4_1,1.0,"How far away are we from a world where drones deliver packages? If Amazon is to be believed, not far at all.",115,Adv,1_4_Adv_1,19.0,0.6333333333333333,9.0
231,1_4_1,2.0,Others are not so sure: technical progress past this point isn't merely a matter of invention; it's a matter of public safety.,116,Adv,1_4_Adv_1,9.0,0.3103448275862069,3.0
232,1_4_1,3.0,"Paul Misener, Amazon's vice-president of global public policy, told a congressional hearing recently that his company would be ready as soon as all the rules were in place. The Federal Aviation Authority (FAA) will finally have regulations governing the commercial use of unmanned aircraft by June 2016.",117,Adv,1_4_Adv_1,25.0,0.44642857142857145,4.0
233,1_4_1,4.0,"But the technology has a long way to go before then and larger machines aren't airway-legal at all yet - only drones up to 25kg will be covered and the FAA points out in the proposed rules that, if you're going to crowd the skies with radio-controlled flying robots, they had better all be using different radio frequencies that nobody can jam or hijack.",119,Adv,1_4_Adv_1,35.0,0.4794520547945205,9.0
234,1_4_1,1.0,"One day, drones could deliver packages to your home. When will this happen? If you believe Amazon, it will be soon.",115,Ele,1_4_Ele_1,23.0,0.8518518518518519,14.0
235,1_4_1,3.0,"Other people are not so sure. They have to invent the right technology but, also, they have to consider public safety.",116,Ele,1_4_Ele_1,10.0,0.37037037037037035,2.0
236,1_4_1,4.0,Amazon says that they will be ready as soon as the Federal Aviation Authority (FAA) introduce rules for using drones. The FAA will finally introduce rules for using unmanned aircraft by June 2016.,117,Ele,1_4_Ele_1,28.0,0.717948717948718,9.0
237,1_4_1,5.0,But the technology has a long way to go before then and larger machines aren't legal yet - only drones up to 25kg will be legal. And the FAA says in the rules they want to introduce that drones will all have to use different radio frequencies that nobody can block or hijack.,119,Ele,1_4_Ele_1,25.0,0.423728813559322,3.0
238,1_4_2,1.0,"Professor Sanjiv Singh, who runs a cargo delivery company called NearEarth, said that piloting a state-of-the-art drone was a little more like leaving it a trail of breadcrumbs: go to this altitude, perform this short task, go back home.",120,Adv,1_4_Adv_2,24.0,0.5333333333333333,5.0
239,1_4_2,2.0,"But even short flights from a mobile landing pad pose serious logistical problems, he said.",121,Adv,1_4_Adv_2,14.0,0.7777777777777778,6.0
240,1_4_2,3.0,"""They're not proposing to deliver from one uninhabited place to another uninhabited place; they're proposing to deliver from a warehouse to where the consumer is, which is likely an urban area,"" he said.",122,Adv,1_4_Adv_2,26.0,0.5909090909090909,11.0
241,1_4_2,4.0,"""There are going to be hazards along the way that the vehicle is going to have to detect.",123,Adv,1_4_Adv_2,9.0,0.45,2.0
242,1_4_2,5.0,Maybe there will be terrain that the map doesn't know about.,124,Adv,1_4_Adv_2,3.0,0.21428571428571427,2.0
243,1_4_2,6.0,"Even then, maybe there's construction equipment that wasn't there but is there now.",125,Adv,1_4_Adv_2,5.0,0.23809523809523808,2.0
244,1_4_2,7.0,"Maybe GPS signals are blocked, in which case it's going to have an incorrect idea about where it is.""",126,Adv,1_4_Adv_2,13.0,0.5,2.0
245,1_4_2,8.0,"All this is surmountable, he said - but it's difficult.",127,Adv,1_4_Adv_2,1.0,0.07692307692307693,1.0
246,1_4_2,1.0,"Professor Sanjiv Singh, who works for delivery company NearEarth, said that flying drones is quite simple - you just give it some basic instructions: go to this height, do this short task, go back home.",120,Ele,1_4_Ele_2,17.0,0.3953488372093023,3.0
247,1_4_2,2.0,"But even short flights from a mobile landing place could cause serious problems, he said.",121,Ele,1_4_Ele_2,14.0,0.7777777777777778,6.0
